,percent,fkgl,bleu,sari,percent,fkgl,bleu,sari,percent,fkgl,bleu,sari,percent,fkgl,bleu,sari,percent,fkgl,bleu,sari,percent,fkgl,bleu,sari
0,10.0,5.290464999999999,0.20846200000000004,0.3598369999999999,10.0,6.127249000000002,0.208724,0.35991299999999987,10.0,5.6413139999999995,0.20975499999999997,0.35995899999999986,10.0,5.2957670000000014,0.20876699999999992,0.35978099999999996,10.0,5.804455000000003,0.20891499999999993,0.35986199999999996,10.0,5.181088000000002,0.20680800000000002,0.3598339999999999
1,50.0,3.4310259999999992,0.19542500000000002,0.3592600000000003,50.0,6.050816000000001,0.196356,0.359591,50.0,5.177470000000003,0.20082200000000014,0.35978499999999997,50.0,3.4470970000000007,0.19662,0.3589619999999998,50.0,5.838716000000001,0.19662500000000002,0.3592880000000002,50.0,2.892864999999999,0.186544,0.3591480000000003
2,100.0,1.901755,0.179374,0.35855399999999976,100.0,5.959712000000004,0.18166499999999997,0.3592600000000003,100.0,4.598400000000011,0.18950000000000003,0.3596999999999997,100.0,1.917070999999999,0.18056200000000003,0.3579350000000001,100.0,5.766346000000002,0.18035999999999994,0.35856100000000013,100.0,0.8468760000000002,0.16211199999999998,0.35870999999999964
