,fkgl,bleu,sari
0,2.6206,0.2149,0.3616
1,2.6114,0.2164,0.3618
2,2.6362,0.2166,0.3618
3,2.6224,0.2183,0.3621
4,2.6133,0.21600000000000003,0.3619
5,2.6151,0.2159,0.3617
6,2.628,0.2167,0.3618
7,2.616,0.2129,0.3613
8,2.6224,0.2165,0.3617
9,2.6234,0.2164,0.3617
10,2.6206,0.2153,0.3617
11,2.6133,0.2171,0.36200000000000004
12,2.6197,0.2154,0.3619
13,2.6261,0.2148,0.3616
14,2.616,0.2155,0.3617
15,2.627,0.21600000000000003,0.3616
16,2.6188,0.2152,0.3614
17,2.6179,0.2164,0.3619
18,2.6133,0.2145,0.3615
19,2.6179,0.2159,0.3617
20,2.6362,0.2158,0.3617
21,2.627,0.2172,0.36200000000000004
22,2.6151,0.2176,0.36200000000000004
23,2.6344,0.2158,0.3617
24,2.6234,0.2158,0.3618
25,2.6224,0.2158,0.3617
26,2.6197,0.2147,0.3617
27,2.6289,0.2168,0.36200000000000004
28,2.627,0.2188,0.3621
29,2.6252,0.2134,0.3614
30,2.627,0.2171,0.3619
31,2.6188,0.2162,0.3617
32,2.628,0.215,0.3616
33,2.616,0.2167,0.3619
34,2.6151,0.2159,0.3617
35,2.6215,0.2162,0.3616
36,2.6169,0.2149,0.3615
37,2.6142,0.21600000000000003,0.3619
38,2.6179,0.2143,0.3616
39,2.6224,0.2158,0.3619
40,2.6142,0.2147,0.3616
41,2.6179,0.2167,0.3618
42,2.628,0.2136,0.3614
43,2.6298,0.2165,0.3618
44,2.616,0.2141,0.3615
45,2.6243,0.2161,0.3619
46,2.6408,0.2162,0.3617
47,2.6307,0.2143,0.3615
48,2.6188,0.2147,0.3617
49,2.6151,0.2164,0.3618
50,2.6224,0.2156,0.3618
51,2.6197,0.21600000000000003,0.3619
52,2.6169,0.2137,0.3615
53,2.6215,0.2157,0.3617
54,2.6179,0.2156,0.3618
55,2.6078,0.2165,0.3618
56,2.6224,0.21600000000000003,0.3617
57,2.6188,0.2177,0.3621
58,2.6316,0.2162,0.3617
59,2.6215,0.2163,0.36200000000000004
60,2.6169,0.2161,0.3617
61,2.6224,0.2167,0.3619
62,2.6224,0.2169,0.3618
63,2.6261,0.2151,0.3616
64,2.6142,0.2144,0.3615
65,2.6215,0.2143,0.3615
66,2.6243,0.2148,0.3615
67,2.6197,0.2161,0.3619
68,2.6169,0.2173,0.3619
69,2.6289,0.2158,0.3618
70,2.6243,0.2152,0.3618
71,2.6188,0.2157,0.3618
72,2.6243,0.2174,0.3621
73,2.6215,0.2165,0.36200000000000004
74,2.6197,0.2171,0.36200000000000004
75,2.627,0.2157,0.3616
76,2.6206,0.2171,0.3621
77,2.6169,0.2164,0.3619
78,2.6188,0.214,0.3615
79,2.6169,0.215,0.3619
80,2.6252,0.2157,0.3617
81,2.6234,0.2169,0.3619
82,2.6151,0.21600000000000003,0.3617
83,2.6362,0.2137,0.3616
84,2.6289,0.21600000000000003,0.3617
85,2.6234,0.2165,0.3618
86,2.6243,0.2151,0.3618
87,2.6252,0.2158,0.3617
88,2.6243,0.2158,0.3617
89,2.6261,0.217,0.3621
90,2.6261,0.2148,0.3615
91,2.6344,0.2159,0.3619
92,2.6298,0.2163,0.3618
93,2.6307,0.2139,0.3614
94,2.6234,0.2151,0.3617
95,2.616,0.2154,0.3617
96,2.6169,0.217,0.36200000000000004
97,2.6224,0.2148,0.3615
98,2.6298,0.2172,0.3619
99,2.6289,0.2166,0.3618
