,fkgl,bleu,sari
0,1.8897,0.1983,0.3609
1,1.5138,0.2,0.361
2,1.5085,0.1979,0.3609
3,1.8757,0.1983,0.3609
4,1.5155,0.2016,0.3615
5,1.8915,0.1988,0.361
6,1.8827,0.1986,0.3608
7,1.8792,0.1994,0.3609
8,1.505,0.2008,0.3612
9,1.505,0.2,0.361
10,1.8924,0.2004,0.3611
11,1.8932,0.19899999999999998,0.3609
12,1.8897,0.1999,0.3611
13,1.5085,0.2005,0.3613
14,1.8801,0.2028,0.3617
15,1.8836,0.1981,0.3609
16,1.8862,0.2002,0.3612
17,1.8924,0.1979,0.3607
18,1.8731,0.2003,0.3611
19,1.881,0.1992,0.3609
20,1.8845,0.2025,0.3613
21,1.8889,0.2007,0.3611
22,1.8766,0.198,0.3608
23,1.8801,0.1992,0.3609
24,1.8766,0.1986,0.3607
25,1.8889,0.1999,0.361
26,1.8924,0.1998,0.3612
27,1.5111,0.1985,0.3609
28,1.8889,0.2001,0.3608
29,1.5129,0.1979,0.3608
30,1.8862,0.1987,0.3608
31,1.8827,0.1982,0.3608
32,1.8906,0.19899999999999998,0.3609
33,1.5059,0.1979,0.3609
34,1.881,0.19899999999999998,0.3611
35,1.8819,0.2006,0.3611
36,1.8757,0.1966,0.3606
37,1.8932,0.1997,0.3609
38,1.8915,0.1995,0.361
39,1.5068,0.1991,0.3609
40,1.8862,0.2006,0.3613
41,1.5041,0.1971,0.3607
42,1.5068,0.19899999999999998,0.3609
43,1.8871,0.1985,0.3608
44,1.8871,0.2014,0.3613
45,1.874,0.2008,0.3612
46,1.5111,0.2006,0.3611
47,1.5103,0.2005,0.3611
48,1.8784,0.2002,0.3611
49,1.8932,0.2005,0.3609
50,1.5094,0.1979,0.3608
51,1.5059,0.1989,0.3608
52,1.8932,0.1977,0.3607
53,1.888,0.1985,0.361
54,1.505,0.1983,0.3608
55,1.5041,0.2011,0.3613
56,1.8801,0.1975,0.3607
57,1.888,0.2011,0.3614
58,1.8827,0.1998,0.361
59,1.505,0.1991,0.3609
60,1.5076,0.1972,0.3607
61,1.8906,0.1997,0.3613
62,1.512,0.1993,0.3608
63,1.8819,0.2,0.361
64,1.888,0.1978,0.3607
65,1.8845,0.1989,0.3611
66,1.512,0.2006,0.3611
67,1.8836,0.1999,0.3611
68,1.888,0.1977,0.3606
69,1.8924,0.2011,0.3611
70,1.8897,0.2009,0.3613
71,1.888,0.1989,0.3609
72,1.8827,0.1963,0.3605
73,1.8871,0.1984,0.3608
74,1.5129,0.1995,0.3612
75,1.8906,0.1979,0.3608
76,1.5041,0.2021,0.3616
77,1.8906,0.1981,0.3609
78,1.505,0.2015,0.3612
79,1.8897,0.2019,0.3614
80,1.888,0.19899999999999998,0.3611
81,1.5059,0.19899999999999998,0.3608
82,1.8854,0.1992,0.3606
83,1.8854,0.2011,0.3614
84,1.8906,0.2015,0.3614
85,1.8906,0.2014,0.3613
86,1.8854,0.1984,0.3607
87,1.8924,0.1988,0.3609
88,1.8915,0.1991,0.361
89,1.8827,0.1988,0.3609
90,1.888,0.2003,0.3611
91,1.8854,0.1999,0.361
92,1.5068,0.1979,0.3609
93,1.8932,0.1984,0.3609
94,1.8687,0.2004,0.3612
95,1.8836,0.2015,0.3615
96,1.8819,0.19899999999999998,0.3612
97,1.512,0.2006,0.3611
98,1.5059,0.1995,0.3608
99,1.8792,0.198,0.3608
