,fkgl,bleu,sari
0,3.5838,0.2253,0.3624
1,3.5857,0.2219,0.3618
2,3.581,0.2236,0.36200000000000004
3,3.5744,0.2243,0.3621
4,3.5828,0.2232,0.36200000000000004
5,3.5828,0.2239,0.3623
6,3.5847,0.2239,0.3621
7,3.58,0.2239,0.36200000000000004
8,3.5772,0.2256,0.3623
9,3.5875,0.2258,0.3624
10,3.5857,0.225,0.3622
11,3.5866,0.2241,0.3621
12,3.5744,0.2249,0.3623
13,3.5894,0.2254,0.3625
14,3.5744,0.2226,0.36200000000000004
15,3.5838,0.2238,0.3621
16,3.5838,0.2253,0.3623
17,3.5894,0.2229,0.3619
18,3.5697,0.2254,0.3624
19,3.5847,0.2241,0.36200000000000004
20,3.5715,0.2249,0.3622
21,3.5781,0.2249,0.3624
22,3.5828,0.2248,0.3622
23,3.5904,0.2247,0.3622
24,3.5857,0.2245,0.3623
25,3.5847,0.2245,0.3622
26,3.5734,0.2233,0.36200000000000004
27,3.5819,0.2239,0.36200000000000004
28,3.5791,0.2247,0.3623
29,3.5875,0.2233,0.3621
30,3.581,0.2244,0.3621
31,3.5904,0.2245,0.3621
32,3.581,0.2253,0.3622
33,3.5828,0.2245,0.3622
34,3.5838,0.2243,0.3621
35,3.5763,0.2242,0.3622
36,3.58,0.225,0.3622
37,3.5875,0.2241,0.3622
38,3.581,0.2244,0.3622
39,3.5763,0.2249,0.3622
40,3.5753,0.2228,0.3619
41,3.58,0.2231,0.36200000000000004
42,3.5763,0.2239,0.3621
43,3.5753,0.2243,0.3621
44,3.5828,0.2233,0.36200000000000004
45,3.5763,0.2246,0.3623
46,3.5772,0.2246,0.3623
47,3.5753,0.2225,0.3619
48,3.5857,0.22399999999999998,0.3621
49,3.5923,0.2248,0.3621
50,3.5772,0.2253,0.3624
51,3.5772,0.2237,0.3621
52,3.5715,0.2244,0.3622
53,3.5791,0.2249,0.3621
54,3.5819,0.2231,0.36200000000000004
55,3.5838,0.2255,0.3623
56,3.5819,0.225,0.3622
57,3.58,0.2248,0.3624
58,3.5772,0.2254,0.3623
59,3.5772,0.2241,0.3621
60,3.5819,0.2243,0.3621
61,3.5715,0.2254,0.3623
62,3.5687,0.2244,0.3623
63,3.5781,0.2253,0.3624
64,3.5828,0.2252,0.3624
65,3.5857,0.2236,0.3622
66,3.5763,0.2249,0.3622
67,3.5744,0.2247,0.3622
68,3.58,0.2254,0.3621
69,3.5772,0.2246,0.3622
70,3.581,0.2237,0.3622
71,3.5913,0.2231,0.3621
72,3.5763,0.225,0.3622
73,3.5847,0.2225,0.3619
74,3.5753,0.2237,0.3621
75,3.5838,0.2243,0.3621
76,3.5847,0.2241,0.3621
77,3.58,0.2242,0.3622
78,3.5697,0.2236,0.3621
79,3.5753,0.2247,0.3621
80,3.5781,0.2247,0.3622
81,3.5828,0.2249,0.3621
82,3.58,0.225,0.3623
83,3.5847,0.2234,0.36200000000000004
84,3.58,0.2249,0.3623
85,3.5781,0.2251,0.3623
86,3.58,0.2229,0.3619
87,3.5725,0.2252,0.3623
88,3.58,0.2249,0.3621
89,3.5838,0.2268,0.3624
90,3.5791,0.2234,0.3621
91,3.5791,0.22399999999999998,0.36200000000000004
92,3.5828,0.2255,0.3623
93,3.5669,0.2245,0.3622
94,3.5885,0.2258,0.3625
95,3.5781,0.2246,0.3622
96,3.5772,0.2235,0.36200000000000004
97,3.5697,0.2236,0.3621
98,3.5734,0.2255,0.3624
99,3.5875,0.2219,0.3618
