,fkgl,bleu,sari
0,1.4144,0.1956,0.3609
1,1.4023,0.1925,0.3603
2,1.4066,0.1925,0.3605
3,1.4109,0.1966,0.361
4,1.4135,0.1949,0.3608
5,1.4101,0.1932,0.3606
6,1.4083,0.1947,0.3608
7,1.4161,0.1965,0.3611
8,1.4187,0.1948,0.3607
9,1.4196,0.1936,0.3606
10,1.4135,0.1961,0.3608
11,1.4049,0.19699999999999998,0.3611
12,1.4144,0.1937,0.3605
13,1.4075,0.1946,0.3607
14,1.4178,0.1955,0.3609
15,1.4144,0.1922,0.3604
16,1.4204,0.1941,0.3604
17,1.4248,0.1962,0.3611
18,1.4256,0.1967,0.3611
19,1.4109,0.1951,0.3607
20,1.4083,0.1958,0.3609
21,1.4057,0.1953,0.361
22,1.4092,0.1949,0.3609
23,1.4213,0.193,0.3604
24,1.4161,0.198,0.3611
25,1.4187,0.1968,0.361
26,1.4066,0.195,0.3608
27,1.4187,0.1965,0.361
28,1.4126,0.1958,0.361
29,1.4204,0.1964,0.361
30,1.4092,0.1939,0.3608
31,1.4066,0.1957,0.3609
32,1.3988,0.1938,0.3606
33,1.4135,0.1987,0.3611
34,1.4178,0.1957,0.3609
35,1.4161,0.1958,0.361
36,1.4101,0.1949,0.3607
37,1.4083,0.1949,0.3606
38,1.4101,0.1969,0.361
39,1.4196,0.1946,0.3607
40,1.4101,0.1964,0.361
41,1.4135,0.1951,0.3608
42,1.4101,0.1951,0.3606
43,1.4178,0.1966,0.361
44,1.4118,0.1957,0.3609
45,1.4196,0.1934,0.3605
46,1.4265,0.1963,0.361
47,1.417,0.1959,0.3609
48,1.4109,0.1949,0.3608
49,1.4204,0.1975,0.3611
50,1.4144,0.1947,0.3611
51,1.4083,0.1929,0.3605
52,1.4101,0.1957,0.3608
53,1.4222,0.1965,0.361
54,1.4256,0.1954,0.3608
55,1.4204,0.1941,0.3608
56,1.3997,0.1971,0.361
57,1.417,0.1958,0.3608
58,1.4187,0.195,0.3608
59,1.4152,0.1961,0.3608
60,1.4101,0.1947,0.3608
61,1.4222,0.1947,0.3607
62,1.417,0.1948,0.3609
63,1.4152,0.1954,0.3608
64,1.4196,0.1935,0.3606
65,1.4248,0.1948,0.3607
66,1.4066,0.1957,0.361
67,1.4282,0.195,0.3607
68,1.4178,0.1948,0.3608
69,1.4101,0.1954,0.3606
70,1.4187,0.1948,0.3607
71,1.4152,0.1954,0.3609
72,1.4178,0.1923,0.3604
73,1.4118,0.1946,0.3606
74,1.4265,0.1954,0.3607
75,1.4178,0.1951,0.3607
76,1.4248,0.1931,0.3602
77,1.4282,0.1964,0.361
78,1.4204,0.1968,0.3611
79,1.4204,0.195,0.3608
80,1.4118,0.1944,0.3605
81,1.4135,0.196,0.3607
82,1.4144,0.1956,0.3606
83,1.4075,0.1951,0.3608
84,1.4161,0.1939,0.3607
85,1.4248,0.1959,0.361
86,1.4196,0.1963,0.361
87,1.4187,0.1968,0.3612
88,1.4126,0.1958,0.3608
89,1.4144,0.1931,0.3605
90,1.417,0.1975,0.3609
91,1.4152,0.1964,0.3609
92,1.4213,0.1969,0.3608
93,1.4126,0.1976,0.3612
94,1.4204,0.1957,0.3609
95,1.4256,0.1946,0.3607
96,1.4118,0.1943,0.3606
97,1.4222,0.1954,0.3607
98,1.4135,0.1936,0.3607
99,1.4204,0.1974,0.3612
