,fkgl,bleu,sari
0,3.1012,0.2208,0.3621
1,3.0984,0.2185,0.3619
2,3.0984,0.2216,0.3622
3,3.1021,0.2204,0.36200000000000004
4,3.104,0.2203,0.3619
5,3.0956,0.2205,0.3621
6,3.0965,0.2213,0.36200000000000004
7,3.0984,0.2205,0.36200000000000004
8,3.1161,0.22,0.36200000000000004
9,3.104,0.2187,0.3618
10,3.0974,0.2195,0.3618
11,3.09,0.2181,0.3619
12,3.1095,0.2204,0.3621
13,3.0909,0.2214,0.3622
14,3.0947,0.22,0.3618
15,3.0956,0.2205,0.36200000000000004
16,3.1067,0.2198,0.3618
17,3.1058,0.2198,0.3619
18,3.103,0.2193,0.3619
19,3.0984,0.2209,0.36200000000000004
20,3.1049,0.2206,0.36200000000000004
21,3.0974,0.221,0.36200000000000004
22,3.1002,0.2201,0.36200000000000004
23,3.0956,0.2212,0.3619
24,3.1086,0.2202,0.3621
25,3.1049,0.2201,0.3617
26,3.1105,0.2191,0.3618
27,3.1002,0.2204,0.3619
28,3.1012,0.2201,0.3619
29,3.0928,0.2209,0.3622
30,3.1021,0.2201,0.3619
31,3.0965,0.2206,0.3619
32,3.1067,0.2209,0.3621
33,3.0974,0.2201,0.36200000000000004
34,3.1058,0.2195,0.3619
35,3.0984,0.2193,0.3616
36,3.0937,0.2187,0.3619
37,3.0891,0.2197,0.3619
38,3.1021,0.2191,0.3619
39,3.1002,0.2192,0.3617
40,3.0984,0.2198,0.3618
41,3.1151,0.2207,0.3621
42,3.1021,0.2203,0.3619
43,3.1086,0.2178,0.3615
44,3.0965,0.2225,0.3622
45,3.103,0.2204,0.3619
46,3.0984,0.2208,0.3622
47,3.1114,0.2176,0.3617
48,3.104,0.2187,0.3618
49,3.103,0.2222,0.3623
50,3.0919,0.2194,0.3617
51,3.0937,0.2207,0.3622
52,3.1021,0.2196,0.3621
53,3.1067,0.2209,0.3621
54,3.1067,0.2196,0.3621
55,3.0928,0.22,0.3619
56,3.1049,0.2188,0.3617
57,3.0928,0.2199,0.3619
58,3.1002,0.2206,0.36200000000000004
59,3.1002,0.2204,0.36200000000000004
60,3.0984,0.2203,0.36200000000000004
61,3.1105,0.2203,0.3621
62,3.1133,0.2195,0.3619
63,3.0974,0.2207,0.36200000000000004
64,3.1133,0.2212,0.3622
65,3.1067,0.2191,0.3619
66,3.1002,0.2193,0.3619
67,3.0993,0.2206,0.3621
68,3.104,0.2206,0.3621
69,3.0984,0.2176,0.3617
70,3.0993,0.2192,0.3619
71,3.1012,0.2191,0.3617
72,3.1049,0.2213,0.3622
73,3.0965,0.21899999999999997,0.3618
74,3.0947,0.2217,0.36200000000000004
75,3.1086,0.2187,0.3619
76,3.1067,0.2216,0.3621
77,3.0993,0.2191,0.3617
78,3.1151,0.21899999999999997,0.3618
79,3.1002,0.2203,0.3619
80,3.1067,0.21899999999999997,0.3616
81,3.1123,0.2198,0.3619
82,3.0993,0.2206,0.3621
83,3.0984,0.2214,0.3621
84,3.0947,0.2183,0.3616
85,3.1002,0.2196,0.36200000000000004
86,3.1067,0.2199,0.3617
87,3.0844,0.2187,0.3619
88,3.0937,0.2195,0.3619
89,3.0974,0.2198,0.3621
90,3.1077,0.2192,0.3618
91,3.0984,0.2197,0.3621
92,3.1095,0.2191,0.3617
93,3.104,0.2204,0.3618
94,3.1002,0.2188,0.3618
95,3.1058,0.2203,0.3618
96,3.1049,0.2199,0.3619
97,3.0993,0.2197,0.3618
98,3.1077,0.222,0.3622
99,3.0947,0.22,0.3618
