,fkgl,bleu,sari
0,5.2553,0.2105,0.36200000000000004
1,5.2553,0.2084,0.3616
2,5.2534,0.2101,0.36200000000000004
3,5.2543,0.2101,0.3622
4,5.2571,0.2108,0.3622
5,5.2562,0.2105,0.3619
6,5.2553,0.2105,0.3622
7,5.2516,0.2092,0.36200000000000004
8,5.2543,0.212,0.3621
9,5.2553,0.2098,0.3617
10,5.2571,0.2092,0.36200000000000004
11,5.2534,0.21,0.3621
12,5.2571,0.2087,0.3615
13,5.2543,0.2096,0.3619
14,5.2571,0.2103,0.3619
15,5.2543,0.2096,0.3621
16,5.2571,0.2084,0.3615
17,5.2553,0.2111,0.3619
18,5.2534,0.2109,0.3622
19,5.2553,0.21,0.36200000000000004
20,5.2553,0.2101,0.3622
21,5.2571,0.2092,0.3617
22,5.2543,0.2109,0.3619
23,5.2589,0.2097,0.3616
24,5.2525,0.2103,0.3618
25,5.2562,0.2096,0.3619
26,5.2543,0.2116,0.36200000000000004
27,5.2571,0.2093,0.3619
28,5.2534,0.2082,0.3618
29,5.258,0.21,0.3622
30,5.258,0.2107,0.3618
31,5.2571,0.2088,0.3616
32,5.2553,0.2094,0.3619
33,5.2543,0.2082,0.3616
34,5.2553,0.21100000000000002,0.3621
35,5.2562,0.2095,0.3621
36,5.2534,0.20800000000000002,0.3617
37,5.2562,0.2092,0.3621
38,5.2553,0.20800000000000002,0.3618
39,5.2553,0.2098,0.3621
40,5.2553,0.2113,0.3622
41,5.2543,0.2082,0.3615
42,5.2553,0.2115,0.3623
43,5.258,0.2096,0.3618
44,5.2534,0.2076,0.3617
45,5.2571,0.2116,0.3623
46,5.258,0.2078,0.3614
47,5.2525,0.2094,0.3617
48,5.2543,0.2091,0.3619
49,5.2571,0.2095,0.3619
50,5.2543,0.2125,0.3621
51,5.2562,0.209,0.36200000000000004
52,5.2553,0.2099,0.3616
53,5.2562,0.2112,0.3624
54,5.2553,0.2094,0.3616
55,5.2553,0.21100000000000002,0.3619
56,5.2553,0.2107,0.3621
57,5.2562,0.2103,0.3617
58,5.2571,0.2117,0.3621
59,5.2553,0.2098,0.3621
60,5.2543,0.2091,0.3618
61,5.2571,0.2101,0.3617
62,5.2562,0.2116,0.3621
63,5.2562,0.2065,0.3611
64,5.258,0.2091,0.3618
65,5.2543,0.2102,0.36200000000000004
66,5.2543,0.2082,0.3616
67,5.2543,0.2083,0.3616
68,5.2534,0.21,0.3624
69,5.258,0.21,0.3621
70,5.2571,0.2093,0.3621
71,5.2534,0.2067,0.3613
72,5.2562,0.2085,0.3617
73,5.2525,0.2094,0.3619
74,5.2589,0.2105,0.3619
75,5.2571,0.2098,0.36200000000000004
76,5.2571,0.2093,0.36200000000000004
77,5.2571,0.21100000000000002,0.3626
78,5.2562,0.2109,0.3622
79,5.2562,0.21,0.3617
80,5.2553,0.2084,0.3617
81,5.2562,0.2114,0.3619
82,5.2562,0.2094,0.36200000000000004
83,5.2543,0.2109,0.36200000000000004
84,5.2571,0.2112,0.3622
85,5.2562,0.2103,0.3621
86,5.2553,0.2108,0.3618
87,5.258,0.2089,0.3617
88,5.2571,0.2101,0.36200000000000004
89,5.2553,0.2073,0.3615
90,5.2571,0.20800000000000002,0.3615
91,5.2525,0.2102,0.3621
92,5.2571,0.2097,0.3615
93,5.258,0.2102,0.3619
94,5.258,0.20800000000000002,0.3618
95,5.2543,0.2092,0.36200000000000004
96,5.2534,0.2101,0.36200000000000004
97,5.2571,0.2097,0.36200000000000004
98,5.2571,0.2094,0.3617
99,5.2571,0.2105,0.3621
