,fkgl,bleu,sari
0,5.1947,0.1985,0.3612
1,5.1884,0.2,0.3616
2,5.1956,0.1993,0.3617
3,5.1911,0.1999,0.36200000000000004
4,5.192,0.2009,0.3618
5,5.1866,0.1971,0.3615
6,5.1911,0.198,0.3615
7,5.1938,0.1968,0.3615
8,5.192,0.1973,0.3612
9,5.1929,0.1963,0.3612
10,5.1902,0.1959,0.3613
11,5.1956,0.1986,0.3615
12,5.192,0.2013,0.36200000000000004
13,5.192,0.1968,0.3612
14,5.1938,0.1982,0.3613
15,5.192,0.1991,0.3617
16,5.1884,0.1989,0.3617
17,5.192,0.1978,0.3614
18,5.192,0.1991,0.3617
19,5.1938,0.1988,0.3616
20,5.1884,0.1989,0.3616
21,5.1929,0.1977,0.3616
22,5.192,0.1992,0.3617
23,5.1893,0.19699999999999998,0.3615
24,5.1938,0.198,0.3614
25,5.192,0.2008,0.3619
26,5.192,0.1988,0.3616
27,5.1893,0.1988,0.3618
28,5.1902,0.1999,0.3617
29,5.1911,0.1971,0.3613
30,5.192,0.1976,0.3614
31,5.192,0.198,0.3619
32,5.1911,0.1977,0.3614
33,5.1956,0.198,0.3613
34,5.1929,0.1996,0.3617
35,5.1947,0.1991,0.3617
36,5.1929,0.1998,0.3618
37,5.1929,0.1974,0.3614
38,5.192,0.19699999999999998,0.3613
39,5.1911,0.1987,0.3616
40,5.192,0.1982,0.3615
41,5.192,0.1972,0.3614
42,5.1929,0.1987,0.3617
43,5.1893,0.1988,0.3618
44,5.1884,0.1996,0.3617
45,5.1938,0.1966,0.3613
46,5.1929,0.2006,0.3618
47,5.1956,0.1988,0.3614
48,5.192,0.1985,0.3616
49,5.1929,0.2,0.3617
50,5.1884,0.1992,0.3618
51,5.1911,0.2002,0.3619
52,5.1902,0.1965,0.3615
53,5.192,0.1986,0.3617
54,5.1902,0.1968,0.3612
55,5.1911,0.1998,0.3617
56,5.1929,0.1996,0.3618
57,5.1929,0.1995,0.3617
58,5.1947,0.1983,0.3618
59,5.1956,0.198,0.3613
60,5.1929,0.1985,0.3615
61,5.1929,0.1985,0.3616
62,5.192,0.1985,0.3616
63,5.1911,0.1993,0.3616
64,5.1902,0.2005,0.3618
65,5.192,0.1983,0.3614
66,5.1929,0.1994,0.3614
67,5.192,0.1983,0.3616
68,5.1893,0.1995,0.3617
69,5.1893,0.19899999999999998,0.3617
70,5.192,0.19899999999999998,0.3618
71,5.1938,0.19899999999999998,0.3615
72,5.1947,0.1966,0.3612
73,5.1893,0.198,0.3618
74,5.1929,0.1987,0.3616
75,5.1929,0.1981,0.3617
76,5.1929,0.1983,0.3615
77,5.1956,0.1973,0.3615
78,5.1911,0.198,0.3613
79,5.1911,0.1987,0.3617
80,5.1929,0.1991,0.3617
81,5.1911,0.1975,0.3614
82,5.1911,0.2003,0.3618
83,5.1893,0.2014,0.3621
84,5.1911,0.1975,0.3615
85,5.1929,0.1985,0.3616
86,5.1911,0.1982,0.3616
87,5.1893,0.1963,0.3613
88,5.1902,0.2002,0.36200000000000004
89,5.1929,0.1991,0.3617
90,5.1929,0.1963,0.3613
91,5.1929,0.1967,0.3614
92,5.1938,0.1993,0.3617
93,5.1938,0.1975,0.3613
94,5.1902,0.1996,0.3617
95,5.1929,0.2006,0.3618
96,5.1902,0.1978,0.3612
97,5.1884,0.1979,0.3616
98,5.1911,0.1976,0.3613
99,5.1902,0.1994,0.3617
