,fkgl,bleu,sari
0,4.8855,0.2137,0.3621
1,4.8827,0.2143,0.3621
2,4.8873,0.2123,0.3615
3,4.8882,0.2135,0.3623
4,4.8873,0.2139,0.36200000000000004
5,4.8882,0.2136,0.36200000000000004
6,4.8864,0.214,0.36200000000000004
7,4.8864,0.2128,0.3618
8,4.8845,0.2142,0.36200000000000004
9,4.8892,0.2128,0.3618
10,4.8855,0.2147,0.3621
11,4.8864,0.2139,0.3621
12,4.8845,0.2132,0.3618
13,4.8882,0.2131,0.3617
14,4.8845,0.2145,0.3621
15,4.8855,0.2125,0.36200000000000004
16,4.8836,0.2151,0.3625
17,4.8864,0.2126,0.3618
18,4.8836,0.213,0.3618
19,4.8836,0.2152,0.3624
20,4.8864,0.2132,0.3621
21,4.8882,0.2141,0.36200000000000004
22,4.8836,0.2155,0.3624
23,4.8855,0.2124,0.3619
24,4.8864,0.2144,0.3622
25,4.8864,0.2154,0.3623
26,4.8892,0.2144,0.36200000000000004
27,4.8855,0.2135,0.3622
28,4.8892,0.2136,0.3621
29,4.8892,0.2138,0.3623
30,4.8882,0.2145,0.3622
31,4.8864,0.2151,0.3622
32,4.8845,0.2128,0.3618
33,4.8882,0.2121,0.3617
34,4.8873,0.2142,0.3623
35,4.8864,0.2129,0.3617
36,4.8864,0.2144,0.3621
37,4.8873,0.2144,0.3623
38,4.8892,0.2121,0.3618
39,4.8864,0.2123,0.3617
40,4.8845,0.213,0.3617
41,4.8873,0.2141,0.3619
42,4.8864,0.2147,0.3621
43,4.8864,0.2161,0.3625
44,4.8892,0.2148,0.3622
45,4.8901,0.2124,0.36200000000000004
46,4.8892,0.2124,0.3618
47,4.8873,0.2129,0.3618
48,4.8855,0.2134,0.3622
49,4.8873,0.2139,0.3622
50,4.8836,0.2131,0.3619
51,4.8882,0.2118,0.3618
52,4.8882,0.2142,0.3623
53,4.8901,0.2129,0.36200000000000004
54,4.8873,0.2146,0.3622
55,4.8873,0.2145,0.3621
56,4.8882,0.2131,0.3622
57,4.8882,0.2138,0.3619
58,4.8882,0.2154,0.3622
59,4.8882,0.2123,0.3618
60,4.8882,0.2131,0.3617
61,4.8864,0.2136,0.36200000000000004
62,4.8864,0.2118,0.3615
63,4.8864,0.2144,0.3623
64,4.8864,0.2126,0.3621
65,4.8882,0.2134,0.36200000000000004
66,4.8864,0.2128,0.3619
67,4.8892,0.2134,0.3624
68,4.8892,0.2132,0.3619
69,4.8882,0.2129,0.3615
70,4.8873,0.2134,0.3621
71,4.8873,0.2121,0.3619
72,4.8873,0.2148,0.3621
73,4.8892,0.2121,0.3617
74,4.8892,0.2144,0.3621
75,4.8855,0.213,0.3618
76,4.8873,0.2136,0.3622
77,4.8864,0.2129,0.3619
78,4.8855,0.2146,0.3619
79,4.8864,0.2144,0.3621
80,4.8864,0.215,0.3621
81,4.8864,0.2146,0.3621
82,4.8873,0.2132,0.3619
83,4.8873,0.2147,0.3621
84,4.8855,0.2122,0.3616
85,4.8864,0.2142,0.3619
86,4.8864,0.2137,0.36200000000000004
87,4.8882,0.2119,0.3618
88,4.8882,0.2142,0.3621
89,4.8855,0.2125,0.3618
90,4.8882,0.2153,0.3625
91,4.8864,0.2147,0.3624
92,4.8864,0.2129,0.3619
93,4.8882,0.2135,0.36200000000000004
94,4.8864,0.2133,0.3618
95,4.8873,0.2139,0.3623
96,4.8873,0.2131,0.3621
97,4.8873,0.2148,0.3621
98,4.8882,0.2132,0.3618
99,4.8873,0.2141,0.36200000000000004
