,fkgl,bleu,sari
0,4.9763,0.2295,0.3626
1,4.9773,0.2294,0.3626
2,4.9763,0.22899999999999998,0.3627
3,4.9773,0.2289,0.3625
4,4.9783,0.2293,0.3627
5,4.9783,0.23,0.3626
6,4.9773,0.2302,0.3627
7,4.9773,0.2297,0.3626
8,4.9783,0.2289,0.3626
9,4.9783,0.22899999999999998,0.3626
10,4.9773,0.2282,0.3627
11,4.9763,0.2304,0.3626
12,4.9773,0.2287,0.3625
13,4.9773,0.2299,0.3627
14,4.9783,0.2289,0.3626
15,4.9773,0.2292,0.3625
16,4.9763,0.2288,0.3623
17,4.9763,0.2296,0.3627
18,4.9783,0.2296,0.3626
19,4.9773,0.2289,0.3626
20,4.9783,0.2289,0.3627
21,4.9773,0.2284,0.3623
22,4.9773,0.2296,0.3625
23,4.9773,0.23,0.3627
24,4.9773,0.22899999999999998,0.3625
25,4.9773,0.2263,0.3622
26,4.9773,0.2296,0.3625
27,4.9783,0.2294,0.3626
28,4.9763,0.2303,0.3626
29,4.9763,0.2292,0.3624
30,4.9783,0.2288,0.3624
31,4.9773,0.2283,0.3625
32,4.9773,0.2298,0.3626
33,4.9783,0.22899999999999998,0.3626
34,4.9754,0.22899999999999998,0.3624
35,4.9763,0.2288,0.3624
36,4.9763,0.2296,0.3625
37,4.9773,0.2296,0.3625
38,4.9773,0.2289,0.3627
39,4.9773,0.2297,0.3625
40,4.9783,0.2296,0.3625
41,4.9763,0.2287,0.3624
42,4.9763,0.2298,0.3628
43,4.9763,0.2287,0.3626
44,4.9773,0.2295,0.3626
45,4.9763,0.2297,0.3627
46,4.9773,0.2286,0.3623
47,4.9763,0.2293,0.3626
48,4.9783,0.2299,0.3628
49,4.9773,0.2294,0.3626
50,4.9773,0.2297,0.3624
51,4.9773,0.2298,0.3627
52,4.9773,0.2288,0.3625
53,4.9773,0.2293,0.3623
54,4.9763,0.2283,0.3626
55,4.9763,0.2283,0.3626
56,4.9783,0.2299,0.3627
57,4.9763,0.2295,0.3626
58,4.9773,0.2297,0.3626
59,4.9783,0.2283,0.3625
60,4.9763,0.2298,0.3626
61,4.9783,0.23,0.3628
62,4.9763,0.2304,0.3629
63,4.9773,0.2295,0.3626
64,4.9763,0.2299,0.3628
65,4.9783,0.2297,0.3626
66,4.9773,0.2297,0.3626
67,4.9773,0.2294,0.3624
68,4.9763,0.2295,0.3625
69,4.9773,0.2292,0.3625
70,4.9783,0.23,0.3626
71,4.9763,0.2293,0.3624
72,4.9773,0.2296,0.3627
73,4.9773,0.2303,0.3627
74,4.9773,0.2289,0.3625
75,4.9773,0.2294,0.3628
76,4.9783,0.2292,0.3626
77,4.9773,0.2302,0.3627
78,4.9773,0.2283,0.3625
79,4.9783,0.2302,0.3625
80,4.9754,0.2292,0.3627
81,4.9773,0.2296,0.3626
82,4.9763,0.22899999999999998,0.3624
83,4.9763,0.2308,0.3628
84,4.9763,0.2302,0.3627
85,4.9783,0.2294,0.3626
86,4.9763,0.2287,0.3626
87,4.9783,0.2288,0.3622
88,4.9773,0.2297,0.3626
89,4.9783,0.2288,0.3624
90,4.9783,0.2289,0.3626
91,4.9763,0.23,0.3627
92,4.9773,0.2288,0.3625
93,4.9773,0.2295,0.3626
94,4.9783,0.2297,0.3627
95,4.9773,0.2302,0.3626
96,4.9783,0.2288,0.3624
97,4.9773,0.2285,0.3626
98,4.9763,0.2287,0.3625
99,4.9783,0.2297,0.3627
