,fkgl,bleu,sari
0,4.9548,0.2255,0.3625
1,4.9529,0.2249,0.3623
2,4.9538,0.2247,0.3623
3,4.9557,0.22399999999999998,0.3623
4,4.9538,0.2251,0.3627
5,4.9557,0.2254,0.3623
6,4.9538,0.2254,0.3624
7,4.9548,0.2265,0.3625
8,4.9529,0.2251,0.3623
9,4.9557,0.2253,0.3626
10,4.9529,0.2247,0.3624
11,4.9557,0.2242,0.3623
12,4.9529,0.2259,0.3626
13,4.9557,0.2263,0.3626
14,4.9557,0.2257,0.3625
15,4.9538,0.2255,0.3623
16,4.9529,0.225,0.3624
17,4.9538,0.2254,0.3622
18,4.9538,0.2252,0.3628
19,4.9519,0.2246,0.3623
20,4.9548,0.2246,0.3623
21,4.9538,0.2257,0.3623
22,4.9548,0.2251,0.3627
23,4.9557,0.2272,0.3629
24,4.9538,0.2257,0.3625
25,4.9557,0.2255,0.3625
26,4.9548,0.2239,0.3623
27,4.9557,0.225,0.3623
28,4.9538,0.2261,0.3623
29,4.9538,0.2247,0.3625
30,4.95,0.2254,0.3623
31,4.9548,0.2265,0.3628
32,4.9538,0.2262,0.3626
33,4.9548,0.2253,0.3624
34,4.9538,0.2251,0.3626
35,4.9548,0.2244,0.3623
36,4.9548,0.2248,0.3625
37,4.9548,0.2258,0.3626
38,4.9538,0.2255,0.3621
39,4.9548,0.2256,0.3622
40,4.9519,0.2244,0.3623
41,4.9519,0.2265,0.3627
42,4.9538,0.225,0.3623
43,4.9557,0.2257,0.3622
44,4.9538,0.2254,0.3624
45,4.9538,0.2248,0.3626
46,4.9548,0.2262,0.3627
47,4.9548,0.2266,0.3625
48,4.9538,0.2254,0.3623
49,4.9538,0.2245,0.3622
50,4.9557,0.2256,0.3623
51,4.9557,0.2252,0.3624
52,4.9548,0.2253,0.3623
53,4.9557,0.2244,0.3622
54,4.9548,0.2259,0.3624
55,4.9548,0.2245,0.3624
56,4.9548,0.2262,0.3625
57,4.9538,0.2255,0.3624
58,4.9557,0.2242,0.3623
59,4.9529,0.226,0.3626
60,4.9557,0.2266,0.3626
61,4.9548,0.2253,0.3625
62,4.9548,0.2258,0.3623
63,4.9548,0.2244,0.3624
64,4.9529,0.22399999999999998,0.3624
65,4.9519,0.2258,0.3624
66,4.9548,0.226,0.3623
67,4.9538,0.226,0.3625
68,4.9529,0.2251,0.3624
69,4.9529,0.2253,0.3621
70,4.9557,0.2253,0.3624
71,4.9548,0.2265,0.3626
72,4.9557,0.2242,0.3622
73,4.9538,0.2255,0.3626
74,4.9538,0.2237,0.3619
75,4.9548,0.2246,0.3623
76,4.9538,0.2258,0.3626
77,4.9548,0.2247,0.3623
78,4.9548,0.2251,0.3624
79,4.9548,0.2254,0.3623
80,4.9538,0.2266,0.3624
81,4.9557,0.2263,0.3626
82,4.9519,0.2252,0.3624
83,4.9557,0.2248,0.3623
84,4.9529,0.2252,0.3625
85,4.9529,0.22399999999999998,0.3622
86,4.9548,0.2257,0.3624
87,4.9548,0.2242,0.3624
88,4.9538,0.2259,0.3625
89,4.9529,0.2255,0.3624
90,4.9557,0.2255,0.3623
91,4.9538,0.2251,0.3621
92,4.9557,0.2263,0.3627
93,4.9529,0.2256,0.3626
94,4.9538,0.2252,0.3625
95,4.9557,0.2254,0.3624
96,4.9548,0.2257,0.3624
97,4.9557,0.2254,0.3621
98,4.9538,0.2247,0.3622
99,4.9548,0.2251,0.3621
