,fkgl,bleu,sari
0,4.9061,0.2169,0.3621
1,4.9089,0.215,0.3617
2,4.9108,0.2178,0.36200000000000004
3,4.9108,0.218,0.3623
4,4.9089,0.2191,0.3622
5,4.9118,0.2182,0.3621
6,4.9089,0.21600000000000003,0.36200000000000004
7,4.9099,0.2168,0.3621
8,4.9108,0.217,0.3619
9,4.9061,0.2165,0.3619
10,4.9099,0.21899999999999997,0.3623
11,4.9089,0.2163,0.3621
12,4.9118,0.2174,0.36200000000000004
13,4.908,0.21600000000000003,0.3619
14,4.9099,0.2179,0.3622
15,4.9108,0.2173,0.3621
16,4.9108,0.2173,0.3623
17,4.9108,0.2195,0.3627
18,4.9099,0.2185,0.3624
19,4.9099,0.2181,0.3621
20,4.9099,0.2166,0.3621
21,4.9071,0.2185,0.3623
22,4.9071,0.2187,0.3625
23,4.9099,0.2165,0.3619
24,4.9099,0.2165,0.3622
25,4.9099,0.2168,0.36200000000000004
26,4.9108,0.2182,0.3624
27,4.9089,0.2184,0.3626
28,4.908,0.2174,0.3621
29,4.9099,0.2165,0.36200000000000004
30,4.9099,0.2172,0.3619
31,4.9089,0.2183,0.3623
32,4.9089,0.2171,0.3622
33,4.908,0.2164,0.3621
34,4.9108,0.217,0.3619
35,4.9118,0.2164,0.3619
36,4.908,0.2171,0.36200000000000004
37,4.9099,0.2165,0.3621
38,4.9061,0.2169,0.3621
39,4.9099,0.217,0.36200000000000004
40,4.908,0.2185,0.3623
41,4.9061,0.2167,0.3618
42,4.9089,0.2161,0.36200000000000004
43,4.9061,0.2178,0.36200000000000004
44,4.9089,0.2164,0.3622
45,4.908,0.2191,0.3624
46,4.9099,0.2172,0.3621
47,4.908,0.2168,0.36200000000000004
48,4.9108,0.2173,0.36200000000000004
49,4.908,0.218,0.3624
50,4.9089,0.2168,0.3619
51,4.9071,0.2181,0.3623
52,4.9108,0.2167,0.36200000000000004
53,4.9108,0.2175,0.3622
54,4.9118,0.2186,0.3622
55,4.9089,0.2147,0.3615
56,4.9071,0.21899999999999997,0.3625
57,4.9099,0.2159,0.3617
58,4.9118,0.2165,0.36200000000000004
59,4.9118,0.2151,0.3621
60,4.9108,0.2162,0.3622
61,4.908,0.2185,0.3622
62,4.9118,0.2174,0.3619
63,4.908,0.2168,0.36200000000000004
64,4.9118,0.2201,0.3627
65,4.9089,0.2178,0.3621
66,4.908,0.2175,0.3622
67,4.9089,0.2178,0.3621
68,4.9089,0.2171,0.36200000000000004
69,4.9099,0.2156,0.36200000000000004
70,4.9108,0.2195,0.3625
71,4.9071,0.2179,0.3624
72,4.9118,0.2184,0.3621
73,4.9108,0.21600000000000003,0.3618
74,4.9118,0.2171,0.36200000000000004
75,4.9118,0.2159,0.3618
76,4.9108,0.2179,0.3622
77,4.9089,0.215,0.3618
78,4.9099,0.2182,0.3625
79,4.9099,0.2176,0.3622
80,4.9108,0.2172,0.3622
81,4.9099,0.2175,0.3622
82,4.9118,0.2173,0.3623
83,4.9099,0.2192,0.3625
84,4.908,0.2167,0.3622
85,4.9089,0.2176,0.3622
86,4.908,0.2158,0.3621
87,4.9108,0.2181,0.3625
88,4.9089,0.2176,0.3619
89,4.9061,0.2183,0.3622
90,4.9099,0.2162,0.3618
91,4.9099,0.2181,0.36200000000000004
92,4.9108,0.2193,0.3621
93,4.9089,0.2177,0.3621
94,4.9108,0.2189,0.3625
95,4.9089,0.2172,0.3623
96,4.9099,0.2168,0.3619
97,4.9099,0.2175,0.3622
98,4.9089,0.2177,0.36200000000000004
99,4.9099,0.2182,0.3622
