,fkgl,bleu,sari
0,4.9309,0.2199,0.3622
1,4.9318,0.2228,0.3627
2,4.9327,0.2219,0.3624
3,4.9337,0.221,0.3623
4,4.9318,0.2224,0.3623
5,4.9318,0.2204,0.3622
6,4.9337,0.221,0.3623
7,4.9337,0.2197,0.3622
8,4.9318,0.2219,0.3623
9,4.9309,0.221,0.36200000000000004
10,4.9327,0.2211,0.3624
11,4.9327,0.2217,0.3624
12,4.9327,0.2224,0.3623
13,4.9299,0.2228,0.3623
14,4.9337,0.2223,0.3628
15,4.9318,0.2229,0.3625
16,4.9309,0.2207,0.3624
17,4.9309,0.2207,0.3622
18,4.9318,0.2216,0.3626
19,4.9309,0.2221,0.3624
20,4.9309,0.2208,0.3622
21,4.9299,0.2232,0.3625
22,4.9327,0.2219,0.3623
23,4.9337,0.2201,0.36200000000000004
24,4.9318,0.2216,0.3625
25,4.9318,0.2211,0.3623
26,4.9337,0.2225,0.3624
27,4.9318,0.2202,0.36200000000000004
28,4.9327,0.2209,0.3621
29,4.9327,0.2216,0.3625
30,4.9309,0.2214,0.3622
31,4.9309,0.2223,0.3627
32,4.9327,0.2216,0.3623
33,4.9327,0.222,0.3623
34,4.9318,0.2211,0.3622
35,4.929,0.2214,0.3625
36,4.9299,0.2211,0.3621
37,4.9337,0.2218,0.3623
38,4.9318,0.2226,0.3623
39,4.9309,0.2224,0.3625
40,4.9337,0.2221,0.3624
41,4.9327,0.2223,0.3625
42,4.9309,0.2209,0.3621
43,4.9318,0.2228,0.3626
44,4.929,0.2222,0.3625
45,4.9327,0.2188,0.3619
46,4.9318,0.2203,0.3621
47,4.9327,0.2208,0.3623
48,4.9337,0.2217,0.36200000000000004
49,4.9318,0.2215,0.3624
50,4.9318,0.2205,0.3622
51,4.929,0.221,0.3623
52,4.9327,0.2214,0.3621
53,4.9318,0.2216,0.3624
54,4.9327,0.2211,0.3622
55,4.9337,0.2212,0.3624
56,4.9337,0.2221,0.3624
57,4.9327,0.2224,0.3624
58,4.9299,0.2193,0.3619
59,4.9318,0.22,0.3618
60,4.9327,0.2221,0.3624
61,4.9327,0.2211,0.3622
62,4.9318,0.2199,0.3621
63,4.9327,0.2216,0.3622
64,4.9337,0.2232,0.3626
65,4.9327,0.2212,0.3622
66,4.9337,0.2216,0.3623
67,4.9337,0.223,0.3627
68,4.9327,0.2221,0.3627
69,4.9318,0.2229,0.3625
70,4.929,0.2218,0.3623
71,4.9327,0.2209,0.3622
72,4.9318,0.2216,0.3622
73,4.9299,0.2213,0.3622
74,4.9327,0.2224,0.3625
75,4.9309,0.2231,0.3623
76,4.9327,0.2222,0.3623
77,4.9327,0.2217,0.3626
78,4.9337,0.2223,0.3621
79,4.929,0.2227,0.3624
80,4.9299,0.2222,0.3622
81,4.9309,0.2226,0.3625
82,4.9337,0.2212,0.3622
83,4.9309,0.2222,0.3622
84,4.9318,0.2212,0.3624
85,4.9318,0.2216,0.3622
86,4.9318,0.2218,0.3625
87,4.9318,0.223,0.3627
88,4.9318,0.2224,0.3623
89,4.9327,0.2216,0.3625
90,4.9327,0.2214,0.3622
91,4.9327,0.2224,0.3626
92,4.9299,0.2217,0.3622
93,4.9318,0.2233,0.3626
94,4.9299,0.2213,0.3622
95,4.929,0.2208,0.3624
96,4.9327,0.2215,0.3623
97,4.9299,0.2219,0.3624
98,4.9327,0.2223,0.3626
99,4.9318,0.2219,0.3626
