,fkgl,bleu,sari
0,5.2125,0.2041,0.36200000000000004
1,5.2143,0.2022,0.3617
2,5.2134,0.2037,0.36200000000000004
3,5.2116,0.2033,0.36200000000000004
4,5.2098,0.2013,0.3616
5,5.2134,0.203,0.3619
6,5.2116,0.2009,0.3615
7,5.2089,0.2025,0.3617
8,5.2143,0.2011,0.3618
9,5.2098,0.2015,0.3614
10,5.2134,0.2017,0.3616
11,5.2134,0.20199999999999999,0.3616
12,5.2134,0.2037,0.36200000000000004
13,5.2116,0.2038,0.3618
14,5.2143,0.2023,0.3617
15,5.2143,0.2032,0.3617
16,5.2116,0.2033,0.36200000000000004
17,5.2143,0.2,0.3614
18,5.2162,0.2038,0.3619
19,5.2125,0.2034,0.3618
20,5.2125,0.2012,0.3612
21,5.2152,0.2025,0.3619
22,5.2152,0.2027,0.3615
23,5.2134,0.20199999999999999,0.3617
24,5.2098,0.2039,0.3619
25,5.2116,0.2024,0.3616
26,5.2152,0.2033,0.3618
27,5.2162,0.2022,0.3615
28,5.2143,0.2024,0.3616
29,5.2107,0.2012,0.3618
30,5.2125,0.2015,0.3616
31,5.2143,0.2004,0.3613
32,5.2134,0.2016,0.3619
33,5.2116,0.2016,0.3617
34,5.2116,0.2001,0.3615
35,5.2162,0.2029,0.36200000000000004
36,5.2162,0.20199999999999999,0.3619
37,5.208,0.2002,0.3613
38,5.2107,0.2009,0.3615
39,5.2152,0.2012,0.3616
40,5.2134,0.2018,0.3615
41,5.2098,0.201,0.3614
42,5.2044,0.2005,0.3614
43,5.2125,0.2035,0.3618
44,5.2134,0.2008,0.3615
45,5.2162,0.2029,0.3618
46,5.2143,0.2014,0.3618
47,5.2152,0.2036,0.3619
48,5.2143,0.2043,0.3621
49,5.2143,0.2032,0.3616
50,5.2134,0.2015,0.3617
51,5.2125,0.2049,0.36200000000000004
52,5.2134,0.20199999999999999,0.3616
53,5.2162,0.1999,0.3614
54,5.2143,0.2027,0.3619
55,5.2134,0.203,0.3615
56,5.2143,0.2018,0.3617
57,5.2143,0.2028,0.3618
58,5.2134,0.2027,0.3617
59,5.2098,0.20199999999999999,0.3617
60,5.2134,0.2021,0.3616
61,5.2125,0.2022,0.3616
62,5.2089,0.2018,0.3614
63,5.2107,0.2042,0.36200000000000004
64,5.2134,0.1997,0.3613
65,5.2134,0.2027,0.36200000000000004
66,5.2134,0.2014,0.3615
67,5.2134,0.2021,0.3616
68,5.2143,0.2016,0.3615
69,5.2125,0.203,0.3619
70,5.2116,0.201,0.3614
71,5.2143,0.20199999999999999,0.3617
72,5.2134,0.201,0.3614
73,5.2134,0.2026,0.3618
74,5.2134,0.19899999999999998,0.3613
75,5.2152,0.2018,0.3616
76,5.2134,0.2027,0.3619
77,5.208,0.2021,0.3616
78,5.2107,0.2013,0.3616
79,5.2125,0.203,0.3617
80,5.2152,0.2031,0.3621
81,5.2143,0.2035,0.36200000000000004
82,5.2134,0.2019,0.3613
83,5.2152,0.2005,0.3615
84,5.2125,0.2034,0.3616
85,5.2107,0.2017,0.3617
86,5.2143,0.2039,0.36200000000000004
87,5.2107,0.2015,0.3617
88,5.2152,0.2028,0.3618
89,5.2152,0.2033,0.3617
90,5.2134,0.2019,0.3618
91,5.2134,0.2018,0.3616
92,5.2125,0.2015,0.3613
93,5.2134,0.2015,0.3617
94,5.2125,0.2044,0.36200000000000004
95,5.2143,0.2042,0.3618
96,5.2098,0.2053,0.3619
97,5.2143,0.2021,0.3616
98,5.2107,0.2016,0.3614
99,5.2134,0.2029,0.3617
