,fkgl,bleu,sari
0,4.3151,0.2208,0.3621
1,4.29,0.2222,0.3623
2,4.3029,0.221,0.3623
3,4.3379,0.2209,0.3624
4,4.3379,0.2218,0.3624
5,4.3227,0.2228,0.3622
6,4.306,0.2216,0.36200000000000004
7,4.3174,0.2218,0.3625
8,4.3204,0.2207,0.3622
9,4.3516,0.2201,0.36200000000000004
10,4.3387,0.2211,0.36200000000000004
11,4.3166,0.2187,0.3618
12,4.3341,0.2205,0.3624
13,4.3463,0.2235,0.3625
14,4.3204,0.221,0.3622
15,4.3159,0.2236,0.3626
16,4.3592,0.2213,0.3621
17,4.3105,0.2231,0.3624
18,4.3554,0.2217,0.3624
19,4.3288,0.2213,0.3622
20,4.3113,0.2207,0.3617
21,4.2991,0.2205,0.36200000000000004
22,4.3387,0.2203,0.36200000000000004
23,4.3311,0.2214,0.3624
24,4.3083,0.2213,0.3623
25,4.3417,0.2214,0.3622
26,4.3387,0.2214,0.3622
27,4.3577,0.2217,0.3624
28,4.3402,0.2234,0.3623
29,4.3265,0.222,0.3622
30,4.3235,0.2212,0.3622
31,4.3128,0.2206,0.3622
32,4.3242,0.2238,0.3625
33,4.3098,0.2211,0.3623
34,4.3311,0.2221,0.3625
35,4.3227,0.2226,0.3625
36,4.3083,0.2217,0.3624
37,4.3265,0.2223,0.3624
38,4.3394,0.2227,0.3623
39,4.325,0.2197,0.36200000000000004
40,4.3197,0.221,0.3619
41,4.2885,0.2206,0.3621
42,4.3432,0.22399999999999998,0.3626
43,4.3409,0.2238,0.3626
44,4.3326,0.2201,0.3622
45,4.3219,0.2214,0.3621
46,4.328,0.2216,0.3623
47,4.3447,0.2224,0.3623
48,4.3288,0.2213,0.3622
49,4.3235,0.2214,0.3623
50,4.3045,0.2213,0.3622
51,4.3128,0.223,0.3625
52,4.3379,0.2204,0.36200000000000004
53,4.3265,0.2224,0.3624
54,4.3022,0.2223,0.3625
55,4.3204,0.2215,0.3623
56,4.3341,0.2224,0.3621
57,4.3204,0.2223,0.3622
58,4.3257,0.2233,0.3624
59,4.3402,0.2205,0.3619
60,4.3166,0.2208,0.3621
61,4.3029,0.2208,0.3621
62,4.3257,0.2218,0.3625
63,4.3037,0.2213,0.3623
64,4.3592,0.2208,0.3622
65,4.3402,0.2203,0.36200000000000004
66,4.3136,0.2207,0.36200000000000004
67,4.3447,0.22,0.36200000000000004
68,4.3212,0.2205,0.3621
69,4.3242,0.2226,0.3623
70,4.3159,0.2199,0.3621
71,4.3204,0.2221,0.3627
72,4.3288,0.2196,0.3619
73,4.3189,0.2213,0.3624
74,4.3022,0.2218,0.3623
75,4.3333,0.2227,0.3624
76,4.3227,0.2224,0.3623
77,4.2976,0.2208,0.3624
78,4.3235,0.2222,0.3625
79,4.3045,0.2223,0.3624
80,4.3364,0.221,0.3619
81,4.3318,0.2198,0.3618
82,4.3295,0.2207,0.3622
83,4.3394,0.2205,0.3622
84,4.3273,0.2222,0.3623
85,4.3265,0.2218,0.3625
86,4.309,0.2215,0.3623
87,4.3159,0.2193,0.3619
88,4.2938,0.2215,0.36200000000000004
89,4.3273,0.2205,0.3619
90,4.3508,0.2225,0.3623
91,4.3409,0.2213,0.3623
92,4.3022,0.2221,0.3623
93,4.3265,0.2212,0.3622
94,4.3159,0.223,0.3624
95,4.3197,0.2217,0.3621
96,4.3417,0.2222,0.3623
97,4.3166,0.2214,0.3622
98,4.2953,0.2223,0.3624
99,4.3136,0.222,0.3623
