,fkgl,bleu,sari
0,3.9139,0.2128,0.3619
1,3.8941,0.2126,0.36200000000000004
2,3.901,0.2126,0.3621
3,3.8797,0.2117,0.3619
4,3.8957,0.2111,0.3617
5,3.9093,0.2122,0.36200000000000004
6,3.9093,0.2118,0.3619
7,3.8995,0.2109,0.3619
8,3.9139,0.2132,0.3622
9,3.8972,0.2123,0.3621
10,3.9162,0.2116,0.36200000000000004
11,3.8896,0.2111,0.3618
12,3.8789,0.2115,0.36200000000000004
13,3.9063,0.2123,0.3621
14,3.9223,0.2117,0.36200000000000004
15,3.8941,0.2119,0.3619
16,3.9017,0.2109,0.3619
17,3.8911,0.2126,0.3622
18,3.8934,0.2124,0.36200000000000004
19,3.8987,0.2108,0.3618
20,3.9162,0.2123,0.3619
21,3.9017,0.21,0.3616
22,3.9147,0.2109,0.3617
23,3.9253,0.2115,0.36200000000000004
24,3.9101,0.2127,0.3622
25,3.9002,0.2105,0.3617
26,3.9048,0.2116,0.3619
27,3.8987,0.2105,0.3619
28,3.9048,0.2113,0.3618
29,3.8729,0.2112,0.3617
30,3.9055,0.2119,0.3616
31,3.8797,0.2116,0.3619
32,3.9116,0.2112,0.3621
33,3.8972,0.2121,0.3619
34,3.8987,0.2117,0.3618
35,3.904,0.2117,0.3621
36,3.9086,0.2129,0.36200000000000004
37,3.8896,0.2114,0.3618
38,3.9025,0.2106,0.3618
39,3.8934,0.2116,0.3619
40,3.9169,0.2112,0.3618
41,3.9124,0.2123,0.3621
42,3.9124,0.2107,0.3618
43,3.9147,0.2126,0.3621
44,3.8979,0.2115,0.3621
45,3.9033,0.2122,0.36200000000000004
46,3.8843,0.212,0.3618
47,3.8888,0.2139,0.3622
48,3.8896,0.2106,0.3618
49,3.9207,0.2125,0.36200000000000004
50,3.8957,0.2122,0.3618
51,3.9131,0.2106,0.3619
52,3.8979,0.2114,0.3619
53,3.8858,0.2108,0.3616
54,3.9314,0.2124,0.3622
55,3.9101,0.2125,0.3619
56,3.9063,0.2135,0.3622
57,3.9101,0.2128,0.3621
58,3.9177,0.2115,0.36200000000000004
59,3.8964,0.2118,0.3618
60,3.9002,0.2134,0.3622
61,3.8941,0.2121,0.3619
62,3.9101,0.213,0.3618
63,3.9033,0.2122,0.3619
64,3.8888,0.2121,0.36200000000000004
65,3.8972,0.2131,0.3622
66,3.9283,0.2117,0.3618
67,3.9253,0.2127,0.3619
68,3.8919,0.2137,0.3621
69,3.9002,0.2135,0.36200000000000004
70,3.8949,0.2131,0.36200000000000004
71,3.9162,0.2117,0.3622
72,3.9192,0.2129,0.36200000000000004
73,3.9177,0.2126,0.36200000000000004
74,3.9124,0.2119,0.36200000000000004
75,3.8995,0.2126,0.36200000000000004
76,3.9185,0.213,0.3622
77,3.9116,0.2108,0.36200000000000004
78,3.9063,0.2126,0.3618
79,3.9048,0.2108,0.3618
80,3.8865,0.2108,0.3619
81,3.8957,0.2121,0.36200000000000004
82,3.8774,0.2134,0.3622
83,3.9169,0.2108,0.3618
84,3.9048,0.2119,0.3619
85,3.9086,0.2114,0.3619
86,3.8972,0.2113,0.3617
87,3.9177,0.2124,0.3619
88,3.901,0.2127,0.3622
89,3.9055,0.2105,0.3619
90,3.9177,0.212,0.3621
91,3.9055,0.2105,0.3618
92,3.9131,0.2124,0.3621
93,3.8934,0.2112,0.3617
94,3.9093,0.2115,0.3618
95,3.9093,0.2138,0.3624
96,3.9223,0.214,0.3621
97,3.8995,0.2118,0.3619
98,3.8972,0.2128,0.3621
99,3.9071,0.2121,0.3622
