,fkgl,bleu,sari
0,3.1241,0.0948,0.3474
1,3.1241,0.0948,0.3474
2,3.1241,0.0948,0.3474
3,3.1241,0.0948,0.3474
4,3.1241,0.0948,0.3474
5,3.1241,0.0948,0.3474
6,3.1241,0.0948,0.3474
7,3.1241,0.0948,0.3474
8,3.1241,0.0948,0.3474
9,3.1241,0.0948,0.3474
10,3.1241,0.0948,0.3474
11,3.1241,0.0948,0.3474
12,3.1241,0.0948,0.3474
13,3.1241,0.0948,0.3474
14,3.1241,0.0948,0.3474
15,3.1241,0.0948,0.3474
16,3.1241,0.0948,0.3474
17,3.1241,0.0948,0.3474
18,3.1241,0.0948,0.3474
19,3.1241,0.0948,0.3474
20,3.1241,0.0948,0.3474
21,3.1241,0.0948,0.3474
22,3.1241,0.0948,0.3474
23,3.1241,0.0948,0.3474
24,3.1241,0.0948,0.3474
25,3.1241,0.0948,0.3474
26,3.1241,0.0948,0.3474
27,3.1241,0.0948,0.3474
28,3.1241,0.0948,0.3474
29,3.1241,0.0948,0.3474
30,3.1241,0.0948,0.3474
31,3.1241,0.0948,0.3474
32,3.1241,0.0948,0.3474
33,3.1241,0.0948,0.3474
34,3.1241,0.0948,0.3474
35,3.1241,0.0948,0.3474
36,3.1241,0.0948,0.3474
37,3.1241,0.0948,0.3474
38,3.1241,0.0948,0.3474
39,3.1241,0.0948,0.3474
40,3.1241,0.0948,0.3474
41,3.1241,0.0948,0.3474
42,3.1241,0.0948,0.3474
43,3.1241,0.0948,0.3474
44,3.1241,0.0948,0.3474
45,3.1241,0.0948,0.3474
46,3.1241,0.0948,0.3474
47,3.1241,0.0948,0.3474
48,3.1241,0.0948,0.3474
49,3.1241,0.0948,0.3474
50,3.1241,0.0948,0.3474
51,3.1241,0.0948,0.3474
52,3.1241,0.0948,0.3474
53,3.1241,0.0948,0.3474
54,3.1241,0.0948,0.3474
55,3.1241,0.0948,0.3474
56,3.1241,0.0948,0.3474
57,3.1241,0.0948,0.3474
58,3.1241,0.0948,0.3474
59,3.1241,0.0948,0.3474
60,3.1241,0.0948,0.3474
61,3.1241,0.0948,0.3474
62,3.1241,0.0948,0.3474
63,3.1241,0.0948,0.3474
64,3.1241,0.0948,0.3474
65,3.1241,0.0948,0.3474
66,3.1241,0.0948,0.3474
67,3.1241,0.0948,0.3474
68,3.1241,0.0948,0.3474
69,3.1241,0.0948,0.3474
70,3.1241,0.0948,0.3474
71,3.1241,0.0948,0.3474
72,3.1241,0.0948,0.3474
73,3.1241,0.0948,0.3474
74,3.1241,0.0948,0.3474
75,3.1241,0.0948,0.3474
76,3.1241,0.0948,0.3474
77,3.1241,0.0948,0.3474
78,3.1241,0.0948,0.3474
79,3.1241,0.0948,0.3474
80,3.1241,0.0948,0.3474
81,3.1241,0.0948,0.3474
82,3.1241,0.0948,0.3474
83,3.1241,0.0948,0.3474
84,3.1241,0.0948,0.3474
85,3.1241,0.0948,0.3474
86,3.1241,0.0948,0.3474
87,3.1241,0.0948,0.3474
88,3.1241,0.0948,0.3474
89,3.1241,0.0948,0.3474
90,3.1241,0.0948,0.3474
91,3.1241,0.0948,0.3474
92,3.1241,0.0948,0.3474
93,3.1241,0.0948,0.3474
94,3.1241,0.0948,0.3474
95,3.1241,0.0948,0.3474
96,3.1241,0.0948,0.3474
97,3.1241,0.0948,0.3474
98,3.1241,0.0948,0.3474
99,3.1241,0.0948,0.3474
