,fkgl,bleu,sari
0,3.7733,0.2081,0.3618
1,3.7589,0.2089,0.36200000000000004
2,3.7741,0.2076,0.3617
3,3.7657,0.2082,0.3619
4,3.7748,0.2099,0.3621
5,3.7558,0.2098,0.36200000000000004
6,3.7543,0.2092,0.3619
7,3.7665,0.2088,0.3617
8,3.7596,0.2079,0.3617
9,3.7688,0.2088,0.3618
10,3.7627,0.2083,0.3619
11,3.7551,0.2091,0.3619
12,3.7794,0.2091,0.3619
13,3.7437,0.20800000000000002,0.3617
14,3.7566,0.20800000000000002,0.3619
15,3.7634,0.2086,0.3619
16,3.7688,0.2083,0.3617
17,3.7672,0.2089,0.36200000000000004
18,3.7665,0.2077,0.3618
19,3.7771,0.2087,0.3619
20,3.771,0.2089,0.3619
21,3.7665,0.2085,0.3619
22,3.7604,0.2082,0.36200000000000004
23,3.765,0.2084,0.3619
24,3.7581,0.2093,0.36200000000000004
25,3.7513,0.2089,0.3619
26,3.7665,0.2085,0.3619
27,3.7528,0.2086,0.3619
28,3.768,0.2079,0.3617
29,3.7862,0.2094,0.36200000000000004
30,3.7703,0.209,0.3619
31,3.7566,0.209,0.3619
32,3.7695,0.2092,0.36200000000000004
33,3.7619,0.209,0.3619
34,3.7574,0.2087,0.3619
35,3.7642,0.2087,0.3619
36,3.7726,0.2084,0.3618
37,3.7551,0.2094,0.3619
38,3.7688,0.2096,0.3621
39,3.7642,0.20800000000000002,0.3617
40,3.7748,0.2087,0.3618
41,3.7665,0.2095,0.3619
42,3.765,0.2092,0.3619
43,3.7809,0.2086,0.3618
44,3.7627,0.2093,0.36200000000000004
45,3.7665,0.2082,0.3619
46,3.7665,0.2082,0.36200000000000004
47,3.771,0.2082,0.3619
48,3.7543,0.2083,0.3619
49,3.7642,0.2087,0.3618
50,3.7786,0.2085,0.3619
51,3.7672,0.2087,0.3619
52,3.7437,0.2079,0.3617
53,3.7604,0.2076,0.3616
54,3.7612,0.2082,0.3619
55,3.7619,0.2092,0.3619
56,3.7634,0.2079,0.3617
57,3.771,0.2097,0.3621
58,3.7748,0.2093,0.3621
59,3.7551,0.20800000000000002,0.3617
60,3.7467,0.2084,0.3619
61,3.7619,0.2078,0.3618
62,3.7574,0.2096,0.3619
63,3.749,0.2076,0.3618
64,3.7748,0.2083,0.3619
65,3.7695,0.20800000000000002,0.3618
66,3.752,0.2085,0.3619
67,3.7612,0.2073,0.3617
68,3.7726,0.2081,0.3617
69,3.7642,0.2084,0.36200000000000004
70,3.7482,0.2085,0.3617
71,3.7824,0.2092,0.3621
72,3.7498,0.2086,0.36200000000000004
73,3.7665,0.2078,0.3617
74,3.7604,0.2089,0.36200000000000004
75,3.7642,0.2078,0.3619
76,3.7779,0.2086,0.3619
77,3.7817,0.2096,0.3619
78,3.7657,0.2089,0.36200000000000004
79,3.765,0.2095,0.3619
80,3.7741,0.2093,0.36200000000000004
81,3.7741,0.2092,0.3621
82,3.7756,0.2074,0.3616
83,3.7612,0.20800000000000002,0.3617
84,3.771,0.2084,0.3619
85,3.7688,0.2081,0.3618
86,3.7726,0.2081,0.3618
87,3.7581,0.2085,0.3619
88,3.7581,0.2106,0.3622
89,3.7604,0.2083,0.3618
90,3.7376,0.2072,0.3616
91,3.7612,0.2087,0.36200000000000004
92,3.7612,0.2086,0.3618
93,3.7589,0.2097,0.36200000000000004
94,3.7536,0.2095,0.36200000000000004
95,3.7695,0.2088,0.36200000000000004
96,3.7726,0.2088,0.3618
97,3.768,0.2087,0.3617
98,3.771,0.2084,0.3618
99,3.7786,0.2085,0.3618
