,fkgl,bleu,sari
0,4.0294,0.2166,0.3623
1,4.037,0.2162,0.3622
2,4.034,0.215,0.36200000000000004
3,4.0697,0.2154,0.36200000000000004
4,4.0719,0.2152,0.3621
5,4.021,0.2152,0.36200000000000004
6,4.0317,0.2155,0.3622
7,4.0567,0.2147,0.3621
8,4.0552,0.2149,0.3621
9,4.0689,0.2161,0.3623
10,4.0545,0.215,0.3622
11,4.0347,0.2145,0.3618
12,4.0347,0.2156,0.3621
13,4.0522,0.2151,0.36200000000000004
14,4.0157,0.214,0.3619
15,4.0378,0.2165,0.3624
16,4.0256,0.2151,0.36200000000000004
17,4.0476,0.214,0.3617
18,4.056,0.2146,0.3616
19,4.034,0.2147,0.3619
20,4.0438,0.2149,0.36200000000000004
21,4.0324,0.2149,0.3621
22,4.0529,0.215,0.36200000000000004
23,4.0172,0.2158,0.3622
24,4.0575,0.2156,0.3621
25,4.0446,0.2155,0.36200000000000004
26,4.0408,0.2147,0.3618
27,4.0264,0.21600000000000003,0.3622
28,4.0385,0.2148,0.36200000000000004
29,4.0598,0.21600000000000003,0.36200000000000004
30,4.0598,0.2154,0.3619
31,4.015,0.2147,0.3617
32,4.0271,0.2159,0.3619
33,4.0241,0.2163,0.3622
34,4.0537,0.2141,0.3619
35,4.0302,0.2135,0.3617
36,4.0537,0.2158,0.36200000000000004
37,4.0416,0.2149,0.36200000000000004
38,4.0598,0.2159,0.3622
39,4.0378,0.2152,0.3621
40,4.0476,0.2151,0.3622
41,4.0416,0.2159,0.3624
42,4.0507,0.2155,0.3621
43,4.0347,0.2166,0.3624
44,4.0416,0.2159,0.3621
45,4.0621,0.2154,0.3622
46,4.0583,0.2166,0.3624
47,4.0438,0.2158,0.3622
48,4.04,0.2146,0.36200000000000004
49,4.0469,0.2151,0.3619
50,4.0317,0.2145,0.36200000000000004
51,4.0613,0.2165,0.3623
52,4.0689,0.2151,0.3619
53,4.0416,0.217,0.3622
54,4.0332,0.2143,0.36200000000000004
55,4.0484,0.215,0.36200000000000004
56,4.0431,0.2134,0.3619
57,4.0416,0.2158,0.3621
58,4.0552,0.2184,0.3625
59,4.0286,0.2149,0.36200000000000004
60,4.0294,0.2163,0.3623
61,4.0613,0.2149,0.3619
62,4.0385,0.2142,0.3616
63,4.0347,0.2163,0.3622
64,4.0469,0.2147,0.36200000000000004
65,4.0446,0.2142,0.3619
66,4.0302,0.2137,0.3619
67,4.0324,0.2145,0.3624
68,4.0697,0.2134,0.36200000000000004
69,4.0507,0.2152,0.3621
70,4.0438,0.2153,0.3621
71,4.0248,0.21600000000000003,0.3621
72,4.0461,0.2139,0.3618
73,4.0491,0.2147,0.3618
74,4.0514,0.2156,0.3621
75,4.0469,0.2146,0.3617
76,4.0188,0.2153,0.3616
77,4.0742,0.2146,0.3618
78,4.0476,0.2172,0.3625
79,4.0241,0.2152,0.36200000000000004
80,4.0355,0.2128,0.3618
81,4.0545,0.2142,0.3618
82,4.0697,0.2133,0.3618
83,4.0233,0.2158,0.3621
84,4.0507,0.2156,0.3621
85,4.0689,0.2144,0.3621
86,4.0499,0.2137,0.36200000000000004
87,4.0385,0.2154,0.3621
88,4.0241,0.2138,0.3618
89,4.0529,0.2156,0.3621
90,4.0446,0.2138,0.3619
91,4.0507,0.2141,0.3619
92,4.0317,0.2151,0.3621
93,4.0621,0.2143,0.36200000000000004
94,4.0636,0.2138,0.36200000000000004
95,4.0279,0.217,0.3623
96,4.0621,0.2167,0.3623
97,4.0461,0.214,0.3619
98,4.0499,0.2162,0.3622
99,4.0378,0.2154,0.3622
