,fkgl,bleu,sari
0,4.4359,0.2244,0.3622
1,4.4815,0.2246,0.3624
2,4.4602,0.2262,0.3627
3,4.4906,0.2246,0.3623
4,4.4572,0.2242,0.36200000000000004
5,4.477,0.2244,0.3624
6,4.4648,0.2243,0.3625
7,4.4739,0.2238,0.3624
8,4.4435,0.2256,0.3624
9,4.4618,0.2263,0.3624
10,4.4481,0.2244,0.3624
11,4.4739,0.22399999999999998,0.3621
12,4.4724,0.22399999999999998,0.3623
13,4.4564,0.223,0.3623
14,4.4792,0.2227,0.3619
15,4.4488,0.2218,0.36200000000000004
16,4.4823,0.22699999999999998,0.3627
17,4.4944,0.2255,0.3625
18,4.4686,0.2262,0.3626
19,4.458,0.2246,0.3623
20,4.4618,0.2232,0.3623
21,4.4587,0.2267,0.3626
22,4.445,0.2242,0.3621
23,4.4238,0.2248,0.3624
24,4.4572,0.2254,0.3624
25,4.4777,0.2247,0.3623
26,4.4466,0.2255,0.3625
27,4.4466,0.2253,0.3627
28,4.4473,0.2241,0.3623
29,4.4694,0.2235,0.36200000000000004
30,4.4739,0.2243,0.3622
31,4.4716,0.2264,0.3627
32,4.4633,0.2254,0.3624
33,4.4473,0.2249,0.3622
34,4.4572,0.2222,0.36200000000000004
35,4.483,0.2244,0.3621
36,4.4618,0.2259,0.3624
37,4.4922,0.2247,0.3623
38,4.4534,0.2234,0.3622
39,4.464,0.2242,0.3625
40,4.4473,0.2255,0.3624
41,4.4526,0.2243,0.3621
42,4.4891,0.2246,0.3624
43,4.4739,0.2252,0.3627
44,4.461,0.2253,0.3624
45,4.483,0.2248,0.3626
46,4.4747,0.2236,0.3622
47,4.4542,0.2239,0.3625
48,4.464,0.2261,0.3626
49,4.4412,0.2244,0.3622
50,4.48,0.2249,0.3624
51,4.4762,0.2253,0.3624
52,4.4823,0.2245,0.3623
53,4.4519,0.2228,0.36200000000000004
54,4.4678,0.2245,0.3624
55,4.4519,0.2257,0.3625
56,4.4739,0.2247,0.3624
57,4.4625,0.2249,0.3622
58,4.464,0.2246,0.3623
59,4.4739,0.2263,0.3625
60,4.458,0.2239,0.3622
61,4.4853,0.2244,0.3626
62,4.4587,0.2263,0.3626
63,4.4739,0.2255,0.3624
64,4.4663,0.2232,0.36200000000000004
65,4.4701,0.2229,0.3622
66,4.4595,0.2244,0.3622
67,4.4504,0.2256,0.3623
68,4.4633,0.22399999999999998,0.3623
69,4.4542,0.2262,0.3626
70,4.4549,0.2267,0.3627
71,4.458,0.2238,0.3623
72,4.4899,0.225,0.3624
73,4.4443,0.2243,0.3623
74,4.4678,0.2234,0.3618
75,4.4785,0.2248,0.3623
76,4.4678,0.2242,0.3622
77,4.4511,0.2251,0.3624
78,4.4747,0.2251,0.3623
79,4.4671,0.22399999999999998,0.3622
80,4.4724,0.2231,0.3621
81,4.4868,0.2259,0.3625
82,4.4557,0.2237,0.3622
83,4.4724,0.2252,0.3627
84,4.4526,0.2253,0.3621
85,4.4504,0.2252,0.3626
86,4.4602,0.2256,0.3627
87,4.4473,0.2236,0.3621
88,4.4739,0.2232,0.36200000000000004
89,4.4944,0.2254,0.3623
90,4.4754,0.2241,0.3622
91,4.4663,0.2255,0.3625
92,4.4808,0.2253,0.3624
93,4.4473,0.226,0.3623
94,4.4481,0.2241,0.3625
95,4.4428,0.2234,0.3621
96,4.4732,0.2247,0.3621
97,4.4549,0.2246,0.3624
98,4.4701,0.22399999999999998,0.3621
99,4.4701,0.2264,0.3626
