,fkgl,bleu,sari
0,4.8454,0.2143,0.3612
1,4.8122,0.2153,0.3616
2,4.818,0.2137,0.3611
3,4.8333,0.215,0.3618
4,4.804,0.21600000000000005,0.362
5,4.8389,0.2148,0.3613
6,4.8653,0.21600000000000005,0.3619
7,4.8528,0.2145,0.3616
8,4.8275,0.2151,0.3616
9,4.8147,0.2142,0.3611
10,4.836,0.2172,0.3616
11,4.8254,0.2133,0.3612
12,4.8067,0.2177,0.3621
13,4.8282,0.2165,0.3617
14,4.8216,0.2145,0.3616
15,4.844,0.2156,0.3618
16,4.858,0.2147,0.3617
17,4.8387,0.2161,0.3617
18,4.8455,0.2154,0.3619
19,4.8254,0.2147,0.3615
20,4.806,0.2172,0.3619
21,4.8594,0.2141,0.3613
22,4.8321,0.2121,0.3608
23,4.846,0.2166,0.3618
24,4.8082,0.2116,0.3613
25,4.8364,0.2159,0.3619
26,4.8104,0.2149,0.3615
27,4.8094,0.2152,0.3615
28,4.8351,0.2155,0.3616
29,4.8557,0.2147,0.3614
30,4.8169,0.2132,0.3614
31,4.8159,0.2152,0.3616
32,4.8307,0.2137,0.3611
33,4.8265,0.2145,0.3612
34,4.7999,0.2138,0.3615
35,4.8315,0.2141,0.3616
36,4.83,0.2121,0.3613
37,4.7997,0.2138,0.3618
38,4.8174,0.2151,0.3617
39,4.832,0.2178,0.362
40,4.8173,0.2135,0.3608
41,4.8286,0.2176,0.362
42,4.8092,0.2159,0.3619
43,4.8172,0.2145,0.3615
44,4.8057,0.2168,0.3618
45,4.8541,0.2155,0.3612
46,4.8155,0.2135,0.3615
47,4.8347,0.2119,0.3607
48,4.8286,0.2167,0.3621
49,4.8114,0.2155,0.3619
50,4.8175,0.2143,0.3614
51,4.8247,0.2123,0.3613
52,4.8588,0.2145,0.3618
53,4.8434,0.2157,0.3616
54,4.8382,0.2103,0.3612
55,4.8529,0.2146,0.3609
56,4.8469,0.2157,0.3618
57,4.825,0.2128,0.3614
58,4.8032,0.2137,0.3617
59,4.833,0.2136,0.3614
60,4.8334,0.2154,0.3617
61,4.8349,0.2149,0.3617
62,4.8384,0.2146,0.3616
63,4.8372,0.2148,0.3608
64,4.8294,0.2158,0.362
65,4.8441,0.2148,0.362
66,4.7951,0.2159,0.3617
67,4.8285,0.2146,0.3614
68,4.8485,0.2138,0.3615
69,4.8346,0.2168,0.3619
70,4.821,0.2157,0.3617
71,4.8279,0.2142,0.3614
72,4.7896,0.2133,0.3615
73,4.8148,0.2135,0.3613
74,4.8297,0.2119,0.361
75,4.8309,0.2148,0.3614
76,4.8273,0.2174,0.362
77,4.8282,0.2139,0.3617
78,4.8493,0.2163,0.3614
79,4.822,0.217,0.3619
80,4.8092,0.2158,0.362
81,4.8121,0.2181,0.3614
82,4.8425,0.2165,0.3619
83,4.8159,0.2144,0.3615
84,4.8311,0.2168,0.3617
85,4.8503,0.2156,0.3615
86,4.8148,0.2127,0.3612
87,4.8366,0.214,0.3617
88,4.8228,0.2133,0.3614
89,4.8535,0.2129,0.3613
90,4.8336,0.2138,0.3614
91,4.8127,0.2122,0.3613
92,4.8249,0.2142,0.3614
93,4.8515,0.2118,0.3608
94,4.7982,0.2153,0.3618
95,4.8212,0.2173,0.3617
96,4.8291,0.2148,0.3616
97,4.8391,0.2129,0.3612
98,4.8594,0.2146,0.3615
99,4.8531,0.2141,0.3612
