,fkgl,bleu,sari
0,4.7131,0.1981,0.3604
1,4.7384,0.1985,0.3605
2,4.6897,0.1998,0.3605
3,4.7086,0.1968,0.3605
4,4.6683,0.1975,0.3609
5,4.6974,0.1968,0.3607
6,4.689,0.1992,0.3608
7,4.6873,0.1982,0.3605
8,4.6863,0.2014,0.3614
9,4.7095,0.1967,0.3603
10,4.6985,0.1975,0.3603
11,4.7339,0.198,0.3606
12,4.7382,0.1972,0.3606
13,4.7101,0.1998,0.3609
14,4.6924,0.1986,0.3604
15,4.7214,0.1993,0.3611
16,4.7045,0.201,0.3613
17,4.6905,0.1984,0.3605
18,4.6557,0.1995,0.3612
19,4.6913,0.2014,0.3611
20,4.6964,0.2,0.3604
21,4.7032,0.2012,0.361
22,4.6941,0.1977,0.3606
23,4.7057,0.1987,0.3607
24,4.7459,0.2009,0.361
25,4.7226,0.2024,0.361
26,4.6789,0.2017,0.361
27,4.7234,0.2027,0.3614
28,4.7286,0.1993,0.3607
29,4.6865,0.1995,0.3608
30,4.7169,0.1977,0.3606
31,4.7319,0.1973,0.3601
32,4.6749,0.199,0.3605
33,4.704,0.197,0.3602
34,4.7283,0.1982,0.3608
35,4.7006,0.2006,0.3608
36,4.6863,0.201,0.3613
37,4.6654,0.1988,0.3604
38,4.7023,0.1991,0.3607
39,4.6837,0.2012,0.3609
40,4.6775,0.1999,0.3608
41,4.689,0.1954,0.3602
42,4.6787,0.1979,0.3603
43,4.7257,0.1967,0.3603
44,4.6878,0.2012,0.3609
45,4.6748,0.1962,0.3603
46,4.6797,0.1961,0.3599
47,4.6755,0.1963,0.3608
48,4.6842,0.1947,0.3595
49,4.6831,0.2004,0.3608
50,4.6747,0.1988,0.361
51,4.702,0.2005,0.3611
52,4.6571,0.1996,0.3607
53,4.7509,0.2013,0.3611
54,4.7118,0.1992,0.3607
55,4.719,0.1955,0.3599
56,4.6211,0.1969,0.3607
57,4.663,0.2027,0.3613
58,4.7116,0.2011,0.3611
59,4.7354,0.1999,0.3609
60,4.7047,0.2007,0.3613
61,4.6909,0.2003,0.3606
62,4.6814,0.1986,0.3605
63,4.7177,0.2014,0.3606
64,4.7092,0.1987,0.3609
65,4.6875,0.2016,0.3612
66,4.7046,0.1973,0.3605
67,4.7055,0.1998,0.3608
68,4.6772,0.2007,0.3609
69,4.7148,0.1982,0.3608
70,4.7055,0.2009,0.361
71,4.7084,0.2003,0.3607
72,4.7063,0.1959,0.3601
73,4.7455,0.1998,0.3609
74,4.7125,0.2012,0.3606
75,4.6918,0.2014,0.3613
76,4.7378,0.2012,0.3611
77,4.6913,0.1985,0.3605
78,4.7019,0.2007,0.3607
79,4.6639,0.1986,0.3603
80,4.7197,0.1988,0.3603
81,4.7047,0.1983,0.3606
82,4.7349,0.1954,0.3604
83,4.6878,0.1992,0.3611
84,4.7179,0.2019,0.3614
85,4.7206,0.1997,0.3605
86,4.6951,0.199,0.3608
87,4.7247,0.1986,0.3606
88,4.7146,0.1987,0.3607
89,4.7036,0.1932,0.3596
90,4.6962,0.2028,0.3613
91,4.6829,0.2007,0.3609
92,4.7495,0.1976,0.3607
93,4.6728,0.2004,0.3605
94,4.6808,0.1985,0.3607
95,4.6946,0.1976,0.3605
96,4.72,0.2004,0.3608
97,4.713,0.1977,0.3608
98,4.6502,0.1978,0.3604
99,4.6837,0.1992,0.3607
