,fkgl,bleu,sari
0,4.7793,0.2081,0.3612
1,4.7589,0.2077,0.3608
2,4.7819,0.2072,0.3612
3,4.7645,0.2094,0.3616
4,4.7201,0.2083,0.3612
5,4.778,0.2082,0.3614
6,4.792,0.207,0.3612
7,4.7479,0.2083,0.3614
8,4.7927,0.2065,0.3609
9,4.7791,0.2082,0.3618
10,4.7633,0.2061,0.3614
11,4.7538,0.2067,0.3609
12,4.7483,0.205,0.3608
13,4.7979,0.2069,0.3607
14,4.7678,0.2052,0.3604
15,4.7556,0.2082,0.3611
16,4.77,0.2059,0.3613
17,4.783,0.2063,0.3614
18,4.7356,0.2096,0.3613
19,4.7935,0.2055,0.3612
20,4.7653,0.2069,0.3608
21,4.776,0.2044,0.3607
22,4.772,0.2058,0.361
23,4.7437,0.2052,0.3608
24,4.7545,0.2075,0.3617
25,4.7555,0.2077,0.3612
26,4.7728,0.2079,0.3608
27,4.734,0.203,0.3607
28,4.7665,0.2081,0.3616
29,4.7636,0.2048,0.3609
30,4.7361,0.2073,0.3613
31,4.7922,0.2048,0.361
32,4.7686,0.2089,0.3615
33,4.7622,0.2067,0.3611
34,4.7673,0.2075,0.3609
35,4.7633,0.2081,0.3612
36,4.7574,0.2057,0.361
37,4.7724,0.2057,0.361
38,4.7424,0.2071,0.3609
39,4.7722,0.2084,0.3613
40,4.7705,0.2071,0.3612
41,4.7327,0.2069,0.3614
42,4.8017,0.2074,0.3611
43,4.7767,0.2083,0.3613
44,4.7841,0.2073,0.3615
45,4.7804,0.2021,0.3605
46,4.7433,0.2082,0.3612
47,4.7349,0.2061,0.3609
48,4.7513,0.2091,0.361
49,4.7783,0.206,0.3613
50,4.7342,0.2085,0.3615
51,4.7533,0.2086,0.3613
52,4.7692,0.2068,0.3611
53,4.792,0.2047,0.3608
54,4.7633,0.2042,0.3607
55,4.7718,0.2049,0.3608
56,4.7794,0.2082,0.3613
57,4.7485,0.2046,0.3607
58,4.7667,0.2014,0.3605
59,4.7901,0.2058,0.3608
60,4.7385,0.2085,0.3613
61,4.7579,0.2043,0.3605
62,4.7684,0.2077,0.3617
63,4.7643,0.2063,0.3609
64,4.7788,0.2081,0.3614
65,4.7895,0.2075,0.3615
66,4.7711,0.2077,0.3609
67,4.7933,0.2066,0.3613
68,4.7446,0.2063,0.3609
69,4.7869,0.2066,0.3612
70,4.7465,0.2074,0.3612
71,4.7266,0.2087,0.3615
72,4.7563,0.2058,0.3613
73,4.79,0.2067,0.3605
74,4.7344,0.2077,0.3609
75,4.7852,0.2055,0.3611
76,4.7667,0.2075,0.3608
77,4.7371,0.2076,0.3615
78,4.7843,0.2063,0.3607
79,4.7647,0.2074,0.3616
80,4.7767,0.2068,0.3612
81,4.7694,0.2037,0.3604
82,4.76,0.2046,0.3605
83,4.7401,0.206,0.3608
84,4.7473,0.2073,0.3614
85,4.7507,0.2064,0.361
86,4.7726,0.2098,0.3615
87,4.7409,0.2069,0.3616
88,4.7416,0.2085,0.3615
89,4.7438,0.2068,0.3613
90,4.765,0.2068,0.3611
91,4.7406,0.2074,0.3608
92,4.7783,0.2089,0.3615
93,4.7553,0.208,0.3613
94,4.7962,0.2034,0.361
95,4.7614,0.2067,0.361
96,4.7745,0.2051,0.3607
97,4.7509,0.2061,0.3606
98,4.7458,0.2121,0.3621
99,4.7612,0.2058,0.3608
