,fkgl,bleu,sari
0,4.9242,0.2256,0.3624
1,4.9478,0.2279,0.3623
2,4.9255,0.228,0.3621
3,4.9197,0.2276,0.3624
4,4.9236,0.226,0.3622
5,4.9112,0.2257,0.3622
6,4.9268,0.2264,0.362
7,4.9262,0.2246,0.3617
8,4.9305,0.2262,0.3623
9,4.9173,0.2253,0.3619
10,4.9347,0.2252,0.3617
11,4.9331,0.2264,0.3621
12,4.9347,0.2252,0.3621
13,4.9251,0.2265,0.3623
14,4.928,0.2251,0.362
15,4.9052,0.224,0.3619
16,4.9028,0.2252,0.362
17,4.923,0.225,0.3622
18,4.9325,0.2267,0.3621
19,4.9412,0.2249,0.3615
20,4.9219,0.2277,0.3624
21,4.935,0.2288,0.3628
22,4.9183,0.2254,0.362
23,4.922,0.2288,0.3626
24,4.9229,0.2256,0.3621
25,4.919,0.2267,0.3621
26,4.9043,0.2255,0.3621
27,4.9289,0.2258,0.3621
28,4.9269,0.2248,0.3621
29,4.9197,0.2262,0.3618
30,4.9153,0.2249,0.3621
31,4.9262,0.2249,0.3623
32,4.9225,0.2258,0.3624
33,4.9025,0.2268,0.3621
34,4.939,0.2252,0.3619
35,4.9207,0.2274,0.3624
36,4.9254,0.2255,0.3623
37,4.9265,0.2267,0.3621
38,4.9175,0.2245,0.3617
39,4.9334,0.225,0.3619
40,4.939,0.2241,0.3617
41,4.9031,0.2253,0.3622
42,4.9341,0.2255,0.362
43,4.9346,0.2263,0.3619
44,4.9355,0.2245,0.362
45,4.9282,0.2258,0.3621
46,4.9167,0.2268,0.3623
47,4.9145,0.2256,0.362
48,4.9347,0.2265,0.3624
49,4.9335,0.2274,0.3624
50,4.9395,0.2249,0.362
51,4.9098,0.2268,0.3621
52,4.9238,0.2266,0.3622
53,4.9468,0.2266,0.3622
54,4.9251,0.2277,0.3624
55,4.9298,0.2271,0.3621
56,4.9359,0.2263,0.3621
57,4.913,0.2263,0.3623
58,4.9205,0.2258,0.3623
59,4.9278,0.2259,0.3623
60,4.9368,0.226,0.3619
61,4.9133,0.2272,0.3625
62,4.9225,0.2264,0.3624
63,4.9273,0.2262,0.3624
64,4.9468,0.2261,0.362
65,4.9303,0.2264,0.3622
66,4.8928,0.2264,0.3621
67,4.939,0.227,0.3623
68,4.9173,0.223,0.362
69,4.9251,0.2249,0.3621
70,4.924,0.2273,0.3619
71,4.909,0.2266,0.3624
72,4.9141,0.2273,0.3624
73,4.9395,0.227,0.3626
74,4.9211,0.2272,0.3622
75,4.9506,0.2258,0.3624
76,4.9346,0.2261,0.3621
77,4.9506,0.2261,0.3621
78,4.9099,0.2265,0.3624
79,4.923,0.2267,0.3621
80,4.939,0.2283,0.3628
81,4.9231,0.2263,0.3622
82,4.9284,0.2266,0.3623
83,4.9283,0.2239,0.3619
84,4.9099,0.2259,0.3623
85,4.9231,0.2254,0.3621
86,4.9315,0.2258,0.3621
87,4.9148,0.2266,0.3623
88,4.9371,0.227,0.3623
89,4.9119,0.2264,0.3624
90,4.923,0.2264,0.3621
91,4.9386,0.2262,0.3622
92,4.929,0.2253,0.3618
93,4.9257,0.2257,0.3618
94,4.9197,0.2255,0.3623
95,4.9461,0.2262,0.3624
96,4.9422,0.2259,0.3618
97,4.9372,0.2257,0.3623
98,4.9287,0.2248,0.3621
99,4.9227,0.2269,0.3623
