,fkgl,bleu,sari
0,4.9666,0.2288,0.3625
1,4.9513,0.2306,0.3625
2,4.9789,0.2292,0.3622
3,4.9602,0.2287,0.3623
4,4.9686,0.2293,0.3624
5,4.966,0.229,0.362
6,4.943,0.2306,0.3626
7,4.9561,0.2303,0.3626
8,4.9648,0.2305,0.3626
9,4.9612,0.2299,0.3625
10,4.9431,0.2301,0.3623
11,4.9563,0.2308,0.3627
12,4.9697,0.2273,0.3622
13,4.9566,0.2292,0.3624
14,4.9757,0.2303,0.3626
15,4.9517,0.2307,0.3626
16,4.975,0.2293,0.3623
17,4.955,0.2292,0.3623
18,4.9401,0.2294,0.3624
19,4.9646,0.2302,0.3623
20,4.9759,0.229,0.3624
21,4.9598,0.2291,0.3624
22,4.9574,0.2291,0.3622
23,4.9607,0.2293,0.3623
24,4.9506,0.2283,0.362
25,4.9674,0.2295,0.362
26,4.9526,0.2302,0.3625
27,4.9429,0.2315,0.3626
28,4.9706,0.2306,0.3626
29,4.9705,0.229,0.3623
30,4.966,0.2305,0.3625
31,4.959,0.2301,0.3624
32,4.9535,0.2302,0.3627
33,4.9647,0.2301,0.3623
34,4.964,0.2304,0.3624
35,4.9579,0.2294,0.3621
36,4.9551,0.2296,0.3625
37,4.9422,0.2293,0.3624
38,4.9673,0.2293,0.3625
39,4.962,0.2297,0.3624
40,4.9797,0.2306,0.3625
41,4.9656,0.2306,0.3625
42,4.96,0.2305,0.3622
43,4.9699,0.2325,0.3627
44,4.9647,0.2319,0.3625
45,4.9547,0.2301,0.3624
46,4.9582,0.2309,0.3625
47,4.9618,0.2279,0.3618
48,4.9625,0.2303,0.3623
49,4.975,0.2302,0.3625
50,4.9665,0.2296,0.3623
51,4.9825,0.2303,0.3624
52,4.9639,0.2298,0.3621
53,4.9564,0.2314,0.3626
54,4.9642,0.2301,0.3623
55,4.9728,0.2285,0.3621
56,4.9715,0.2306,0.3628
57,4.961,0.2308,0.3626
58,4.9593,0.2296,0.3624
59,4.9623,0.2282,0.3624
60,4.9564,0.2286,0.3621
61,4.9515,0.2306,0.3624
62,4.9471,0.2311,0.3626
63,4.9635,0.2312,0.3627
64,4.9647,0.2285,0.3621
65,4.9588,0.2306,0.3624
66,4.9549,0.2307,0.3626
67,4.9405,0.2292,0.3621
68,4.965,0.23,0.3624
69,4.9493,0.231,0.3624
70,4.9592,0.2307,0.3628
71,4.9686,0.2309,0.3626
72,4.9458,0.231,0.3624
73,4.9423,0.2289,0.3625
74,4.9457,0.2271,0.3617
75,4.9574,0.2298,0.3624
76,4.9667,0.2301,0.3624
77,4.9564,0.2302,0.3624
78,4.9703,0.2305,0.3625
79,4.9604,0.2291,0.3623
80,4.9468,0.2287,0.3622
81,4.9502,0.2312,0.3626
82,4.9596,0.2293,0.3624
83,4.9768,0.2301,0.3625
84,4.9722,0.2308,0.3625
85,4.9691,0.2305,0.3622
86,4.9632,0.2279,0.3619
87,4.9669,0.2299,0.3625
88,4.9558,0.2297,0.3623
89,4.9629,0.232,0.3627
90,4.9546,0.2299,0.3625
91,4.9696,0.2304,0.3624
92,4.9628,0.2301,0.3624
93,4.9742,0.2297,0.3621
94,4.9614,0.2303,0.3626
95,4.961,0.2317,0.3627
96,4.9533,0.2306,0.3624
97,4.9575,0.2287,0.3623
98,4.9551,0.2303,0.3625
99,4.9509,0.2318,0.3626
