,fkgl,bleu,sari
0,4.0707,0.2306,0.3624
1,4.0868,0.2294,0.3623
2,4.0588,0.2291,0.3622
3,4.0663,0.2291,0.3622
4,4.0567,0.2297,0.3623
5,4.09,0.2286,0.3621
6,4.0612,0.23,0.3623
7,4.0562,0.2309,0.3626
8,4.0838,0.2305,0.3624
9,4.0804,0.2284,0.3621
10,4.0833,0.2296,0.3624
11,4.0824,0.2287,0.3622
12,4.0758,0.2294,0.3625
13,4.0839,0.2302,0.3623
14,4.0732,0.2283,0.36200000000000004
15,4.0708,0.2294,0.3621
16,4.0836,0.2294,0.3622
17,4.0751,0.2264,0.3619
18,4.0898,0.231,0.3624
19,4.061,0.231,0.3624
20,4.0529,0.2299,0.3622
21,4.0882,0.2278,0.3618
22,4.0833,0.23,0.3624
23,4.0767,0.2307,0.3625
24,4.0655,0.2297,0.3623
25,4.0691,0.2312,0.3625
26,4.0754,0.228,0.36200000000000004
27,4.0817,0.2325,0.3626
28,4.0843,0.2295,0.3623
29,4.0758,0.2289,0.3622
30,4.0634,0.2298,0.3621
31,4.0783,0.2293,0.3622
32,4.0922,0.2291,0.3622
33,4.0718,0.2312,0.3624
34,4.0696,0.231,0.3623
35,4.0695,0.23,0.3623
36,4.0707,0.2276,0.3622
37,4.0793,0.2295,0.3624
38,4.0672,0.2306,0.3627
39,4.0731,0.2292,0.3623
40,4.0919,0.2308,0.3625
41,4.1121,0.2287,0.3619
42,4.0734,0.22899999999999998,0.36200000000000004
43,4.0796,0.2293,0.3623
44,4.0749,0.2294,0.3623
45,4.0732,0.2307,0.3625
46,4.0778,0.2312,0.3627
47,4.067,0.2297,0.3621
48,4.0794,0.2291,0.3623
49,4.0668,0.2295,0.3623
50,4.0868,0.2296,0.3621
51,4.0792,0.2309,0.3627
52,4.0873,0.2311,0.3625
53,4.0825,0.231,0.3626
54,4.0696,0.2302,0.3624
55,4.065,0.2295,0.36200000000000004
56,4.0645,0.2277,0.36200000000000004
57,4.0642,0.2295,0.3623
58,4.0944,0.2312,0.3625
59,4.0794,0.2294,0.3624
60,4.0637,0.2313,0.3622
61,4.0827,0.2288,0.3621
62,4.0717,0.2285,0.3622
63,4.0717,0.2284,0.3621
64,4.0824,0.2309,0.3623
65,4.0745,0.2293,0.3622
66,4.093,0.2283,0.3622
67,4.0668,0.2302,0.3624
68,4.0905,0.2285,0.36200000000000004
69,4.07,0.2282,0.3621
70,4.0733,0.2306,0.3624
71,4.0762,0.2304,0.3623
72,4.0812,0.2311,0.3625
73,4.0804,0.2293,0.3622
74,4.0793,0.2298,0.3622
75,4.0718,0.2287,0.36200000000000004
76,4.0612,0.2311,0.3625
77,4.0704,0.2293,0.3619
78,4.0784,0.2303,0.3625
79,4.0634,0.2311,0.3624
80,4.0828,0.2299,0.3624
81,4.085,0.2304,0.3624
82,4.1055,0.2305,0.3624
83,4.0956,0.2309,0.3625
84,4.0824,0.2301,0.3624
85,4.097,0.231,0.3624
86,4.0632,0.2302,0.3623
87,4.0888,0.2283,0.3622
88,4.085,0.2285,0.3622
89,4.0879,0.23,0.3625
90,4.0808,0.2291,0.3622
91,4.0627,0.2283,0.3622
92,4.0693,0.2308,0.3622
93,4.0758,0.2287,0.3622
94,4.0863,0.231,0.3622
95,4.0658,0.2299,0.3623
96,4.0751,0.2306,0.3625
97,4.062,0.2306,0.3625
98,4.0795,0.2292,0.3623
99,4.0742,0.2301,0.3623
