,fkgl,bleu,sari
0,1.5012,0.2023,0.3602
1,1.5301,0.2066,0.3612
2,1.5593,0.1986,0.3603
3,1.5265,0.2019,0.3602
4,1.4794,0.2008,0.3599
5,1.5288,0.2031,0.3605
6,1.51,0.2041,0.3607
7,1.5459,0.2063,0.3611
8,1.5316,0.20199999999999999,0.3604
9,1.5611,0.204,0.3609
10,1.5503,0.2012,0.3604
11,1.5252,0.2028,0.3605
12,1.5278,0.1999,0.3603
13,1.5036,0.2012,0.3601
14,1.5165,0.1983,0.3599
15,1.4978,0.2001,0.3603
16,1.5447,0.2016,0.3601
17,1.5226,0.2026,0.3605
18,1.5595,0.2007,0.3604
19,1.532,0.2002,0.3601
20,1.512,0.2013,0.36
21,1.5195,0.2002,0.3603
22,1.5125,0.2029,0.3607
23,1.5291,0.2031,0.3606
24,1.4897,0.2001,0.3602
25,1.5101,0.2015,0.3603
26,1.5113,0.1991,0.3599
27,1.5364,0.2003,0.3602
28,1.5392,0.2032,0.3605
29,1.5213,0.2002,0.3603
30,1.5325,0.1995,0.36
31,1.5477,0.1994,0.3602
32,1.5517,0.1985,0.3601
33,1.4953,0.2033,0.3607
34,1.5328,0.2006,0.3602
35,1.5165,0.2025,0.3608
36,1.5407,0.2009,0.3602
37,1.5295,0.2019,0.3602
38,1.5591,0.2038,0.3603
39,1.4907,0.2023,0.3604
40,1.5422,0.2037,0.3608
41,1.5273,0.2,0.3602
42,1.5734,0.2016,0.3606
43,1.5101,0.2001,0.3603
44,1.5398,0.2037,0.3607
45,1.5431,0.19899999999999998,0.3597
46,1.514,0.2038,0.3604
47,1.5112,0.2011,0.36
48,1.48,0.2013,0.3608
49,1.518,0.20199999999999999,0.3604
50,1.5016,0.201,0.3604
51,1.5211,0.203,0.3605
52,1.5426,0.20199999999999999,0.3601
53,1.4854,0.2041,0.3607
54,1.5173,0.2056,0.3607
55,1.5368,0.2042,0.3606
56,1.536,0.2004,0.3602
57,1.54,0.2016,0.3606
58,1.4906,0.2044,0.3609
59,1.4968,0.2005,0.3605
60,1.5053,0.2018,0.3605
61,1.5256,0.2027,0.3606
62,1.5106,0.2012,0.3603
63,1.5169,0.2019,0.3602
64,1.5336,0.2034,0.3605
65,1.511,0.2041,0.3607
66,1.5491,0.2017,0.3602
67,1.5211,0.2003,0.3602
68,1.5568,0.2007,0.3598
69,1.5455,0.2037,0.3608
70,1.5326,0.1996,0.3599
71,1.5466,0.19899999999999998,0.36
72,1.5368,0.2009,0.3603
73,1.5122,0.1992,0.3596
74,1.5366,0.1997,0.3598
75,1.5179,0.2,0.3598
76,1.5082,0.2054,0.361
77,1.5467,0.2032,0.3604
78,1.5362,0.2011,0.3603
79,1.4904,0.2012,0.3602
80,1.5546,0.2017,0.3606
81,1.5123,0.2027,0.3607
82,1.5377,0.20199999999999999,0.3607
83,1.5335,0.2029,0.3606
84,1.5356,0.201,0.3601
85,1.5278,0.2026,0.3606
86,1.5621,0.2013,0.3606
87,1.5621,0.2002,0.3602
88,1.5137,0.1999,0.3601
89,1.569,0.2023,0.3605
90,1.5378,0.2022,0.3604
91,1.5103,0.2043,0.3605
92,1.5289,0.2026,0.3601
93,1.5307,0.2018,0.3606
94,1.512,0.2025,0.3603
95,1.4945,0.20199999999999999,0.3603
96,1.5572,0.2027,0.3605
97,1.4775,0.20199999999999999,0.3605
98,1.5014,0.1992,0.3596
99,1.4992,0.20199999999999999,0.3602
