,fkgl,bleu,sari
0,4.5498,0.2329,0.3625
1,4.5548,0.2334,0.3627
2,4.553,0.23399999999999999,0.3627
3,4.5437,0.2322,0.3623
4,4.5612,0.2339,0.3625
5,4.5449,0.233,0.3626
6,4.5495,0.2337,0.3626
7,4.5468,0.233,0.3625
8,4.563,0.233,0.3624
9,4.553,0.2338,0.3626
10,4.5596,0.2337,0.3626
11,4.5556,0.2331,0.3626
12,4.5536,0.2333,0.3626
13,4.5659,0.2337,0.3627
14,4.5505,0.2337,0.3624
15,4.5466,0.2326,0.3625
16,4.5544,0.2343,0.3626
17,4.5454,0.233,0.3623
18,4.5532,0.2352,0.3627
19,4.5537,0.2328,0.3625
20,4.5582,0.2342,0.3627
21,4.5566,0.2333,0.3625
22,4.5519,0.2335,0.3626
23,4.5498,0.23399999999999999,0.3627
24,4.5511,0.2342,0.3627
25,4.5599,0.2342,0.3626
26,4.5434,0.2329,0.3625
27,4.5373,0.2336,0.3626
28,4.5476,0.2334,0.3625
29,4.5477,0.23399999999999999,0.3628
30,4.5393,0.2348,0.3628
31,4.5585,0.2335,0.3625
32,4.558,0.2335,0.3627
33,4.5366,0.2338,0.3627
34,4.5289,0.23399999999999999,0.3627
35,4.5562,0.2331,0.3623
36,4.5474,0.2316,0.3625
37,4.5573,0.2356,0.3629
38,4.5467,0.2334,0.3625
39,4.5394,0.23399999999999999,0.3626
40,4.551,0.2335,0.3625
41,4.5578,0.2341,0.3627
42,4.5484,0.2346,0.3626
43,4.5582,0.2335,0.3626
44,4.5534,0.2338,0.3627
45,4.5431,0.2343,0.3627
46,4.5559,0.2346,0.3628
47,4.5576,0.2334,0.3626
48,4.5503,0.2341,0.3627
49,4.5521,0.2344,0.3628
50,4.5459,0.2345,0.3626
51,4.5551,0.23399999999999999,0.3626
52,4.5562,0.2329,0.3622
53,4.544,0.2339,0.3626
54,4.5485,0.2325,0.3624
55,4.5537,0.2336,0.3626
56,4.5438,0.2334,0.3626
57,4.5608,0.2343,0.3626
58,4.5511,0.2339,0.3627
59,4.5524,0.23399999999999999,0.3626
60,4.5582,0.2343,0.3627
61,4.5363,0.2344,0.3628
62,4.5565,0.2346,0.3627
63,4.5492,0.2344,0.3626
64,4.5521,0.233,0.3625
65,4.5458,0.2342,0.3627
66,4.5447,0.2333,0.3626
67,4.5435,0.2324,0.3624
68,4.5544,0.2329,0.3625
69,4.5489,0.2322,0.3625
70,4.5593,0.2333,0.3625
71,4.5594,0.2328,0.3625
72,4.5407,0.2331,0.3625
73,4.538,0.2337,0.3626
74,4.5453,0.2341,0.3626
75,4.5513,0.233,0.3622
76,4.5468,0.23399999999999999,0.3626
77,4.5575,0.2332,0.3626
78,4.5545,0.23399999999999999,0.3626
79,4.5535,0.2342,0.3626
80,4.5447,0.2338,0.3626
81,4.5528,0.23399999999999999,0.3626
82,4.5551,0.2333,0.3627
83,4.5576,0.2327,0.3626
84,4.5446,0.2341,0.3627
85,4.5535,0.2338,0.3626
86,4.539,0.2326,0.3623
87,4.5561,0.2332,0.3625
88,4.551,0.2331,0.3625
89,4.561,0.2339,0.3625
90,4.5624,0.2331,0.3625
91,4.5454,0.2351,0.3628
92,4.5407,0.2349,0.3628
93,4.561,0.2334,0.3626
94,4.551,0.2332,0.3625
95,4.5589,0.2336,0.3626
96,4.5499,0.2326,0.3625
97,4.542,0.2328,0.3624
98,4.5547,0.2328,0.3624
99,4.5531,0.2329,0.3625
