,fkgl,bleu,sari
0,3.1397,0.2239,0.36200000000000004
1,3.1381,0.2209,0.3617
2,3.1202,0.2193,0.3612
3,3.1461,0.2214,0.3616
4,3.1236,0.2201,0.3614
5,3.1194,0.2221,0.3616
6,3.1477,0.2214,0.3618
7,3.1045,0.2222,0.3618
8,3.1041,0.2217,0.3617
9,3.0848,0.22,0.3616
10,3.1559,0.2208,0.3613
11,3.1238,0.2204,0.3613
12,3.127,0.2215,0.3617
13,3.1018,0.2215,0.3615
14,3.0925,0.2238,0.3622
15,3.1026,0.2219,0.3619
16,3.1248,0.2236,0.3619
17,3.1424,0.2198,0.3611
18,3.116,0.2216,0.3613
19,3.1202,0.2196,0.3615
20,3.1249,0.2213,0.3614
21,3.1153,0.2204,0.3616
22,3.1305,0.2236,0.3621
23,3.1266,0.2207,0.3616
24,3.1192,0.2241,0.3617
25,3.1345,0.2189,0.3614
26,3.116,0.2228,0.36200000000000004
27,3.1282,0.2194,0.3614
28,3.1371,0.223,0.3618
29,3.1312,0.221,0.3617
30,3.1306,0.2228,0.36200000000000004
31,3.1246,0.2235,0.3619
32,3.1245,0.2231,0.36200000000000004
33,3.1291,0.2211,0.3617
34,3.1368,0.221,0.3616
35,3.1261,0.2247,0.3622
36,3.1465,0.2224,0.3616
37,3.1316,0.2213,0.3617
38,3.1116,0.2237,0.36200000000000004
39,3.1425,0.2224,0.36200000000000004
40,3.1171,0.222,0.3618
41,3.1077,0.2231,0.3619
42,3.1291,0.2215,0.3617
43,3.1456,0.2216,0.3617
44,3.1278,0.2212,0.3616
45,3.1016,0.222,0.3618
46,3.1297,0.2246,0.3622
47,3.1148,0.2195,0.3616
48,3.1206,0.2235,0.3621
49,3.1369,0.2241,0.3621
50,3.1278,0.2213,0.3618
51,3.1277,0.2223,0.36200000000000004
52,3.1292,0.2212,0.3617
53,3.1213,0.2225,0.3617
54,3.1171,0.2213,0.3615
55,3.1419,0.2229,0.36200000000000004
56,3.1318,0.2214,0.3617
57,3.143,0.2226,0.36200000000000004
58,3.1074,0.2205,0.3616
59,3.1129,0.2218,0.3617
60,3.1268,0.2198,0.3614
61,3.0917,0.2229,0.3616
62,3.1514,0.2219,0.3616
63,3.0961,0.2223,0.36200000000000004
64,3.1303,0.2206,0.3614
65,3.1341,0.2204,0.3614
66,3.1526,0.2217,0.3616
67,3.0977,0.2209,0.3613
68,3.1222,0.2215,0.3619
69,3.1379,0.22,0.3614
70,3.1353,0.2214,0.3617
71,3.1019,0.2222,0.3619
72,3.1255,0.221,0.3615
73,3.1177,0.2214,0.3618
74,3.1217,0.2221,0.3617
75,3.0967,0.2178,0.3614
76,3.1282,0.2216,0.3614
77,3.1207,0.221,0.3616
78,3.1328,0.2226,0.36200000000000004
79,3.1398,0.222,0.3618
80,3.1163,0.2224,0.36200000000000004
81,3.1451,0.2218,0.3616
82,3.1384,0.2219,0.3618
83,3.142,0.2247,0.36200000000000004
84,3.1395,0.2229,0.3617
85,3.1323,0.2227,0.3618
86,3.1435,0.2227,0.3619
87,3.1213,0.2224,0.36200000000000004
88,3.12,0.22,0.3614
89,3.1087,0.221,0.3616
90,3.1211,0.2219,0.3618
91,3.1482,0.2225,0.3618
92,3.1167,0.2217,0.3618
93,3.1335,0.2214,0.3616
94,3.1165,0.2205,0.3616
95,3.1324,0.2235,0.3619
96,3.1294,0.2231,0.3618
97,3.1022,0.2235,0.3621
98,3.1234,0.2222,0.3614
99,3.1284,0.222,0.3616
