,fkgl,bleu,sari
0,3.7947,0.2241,0.3624
1,3.8103,0.2228,0.3622
2,3.8062,0.2259,0.3626
3,3.775,0.2243,0.3623
4,3.7765,0.2239,0.3623
5,3.7904,0.2222,0.36200000000000004
6,3.7883,0.2258,0.3625
7,3.8032,0.2249,0.3622
8,3.8259,0.2242,0.3624
9,3.8212,0.2254,0.3624
10,3.7893,0.2227,0.3621
11,3.8124,0.2238,0.3623
12,3.7929,0.2236,0.3621
13,3.803,0.222,0.3621
14,3.797,0.2246,0.3624
15,3.8101,0.2245,0.3624
16,3.7977,0.2225,0.36200000000000004
17,3.8064,0.223,0.3619
18,3.7936,0.2233,0.3621
19,3.7908,0.2244,0.3624
20,3.8019,0.2237,0.3625
21,3.8394,0.2224,0.3619
22,3.7996,0.223,0.3621
23,3.8088,0.2248,0.3626
24,3.784,0.2236,0.3622
25,3.7855,0.2221,0.3618
26,3.8143,0.22399999999999998,0.3622
27,3.8047,0.22399999999999998,0.3623
28,3.7868,0.2202,0.3616
29,3.8095,0.222,0.3618
30,3.7945,0.2234,0.3619
31,3.8077,0.2245,0.3622
32,3.8028,0.2252,0.3625
33,3.791,0.2226,0.3619
34,3.791,0.2239,0.3625
35,3.7808,0.222,0.3619
36,3.8154,0.2242,0.3625
37,3.8088,0.2244,0.3624
38,3.8058,0.2251,0.3626
39,3.8152,0.2223,0.3621
40,3.8113,0.225,0.3624
41,3.793,0.2251,0.3624
42,3.8041,0.2222,0.3619
43,3.7842,0.2228,0.36200000000000004
44,3.7953,0.2247,0.3624
45,3.8304,0.2234,0.3622
46,3.79,0.2248,0.3625
47,3.7977,0.2224,0.3622
48,3.7829,0.2243,0.3622
49,3.7964,0.2258,0.3625
50,3.7853,0.2225,0.3622
51,3.7791,0.2245,0.3622
52,3.7977,0.223,0.36200000000000004
53,3.7874,0.2244,0.3623
54,3.8207,0.2234,0.3623
55,3.8007,0.2233,0.3621
56,3.794,0.22399999999999998,0.3624
57,3.7916,0.2255,0.3624
58,3.7902,0.2232,0.3618
59,3.7881,0.2233,0.36200000000000004
60,3.7975,0.2263,0.3627
61,3.7896,0.2239,0.3623
62,3.7637,0.2227,0.3619
63,3.7836,0.2245,0.3621
64,3.8227,0.2221,0.3618
65,3.794,0.2249,0.3625
66,3.8244,0.2245,0.3623
67,3.787,0.2233,0.3623
68,3.7962,0.2239,0.3623
69,3.8156,0.2247,0.3623
70,3.8049,0.2237,0.3622
71,3.8235,0.2231,0.3621
72,3.7991,0.2246,0.3623
73,3.7983,0.2243,0.3624
74,3.7852,0.22399999999999998,0.3621
75,3.816,0.223,0.3621
76,3.7958,0.226,0.3625
77,3.8017,0.2229,0.3621
78,3.7816,0.2249,0.3624
79,3.7917,0.223,0.3619
80,3.8184,0.2242,0.3622
81,3.7921,0.2241,0.3623
82,3.8043,0.2256,0.3622
83,3.822,0.2241,0.3623
84,3.8101,0.2232,0.36200000000000004
85,3.8039,0.2223,0.36200000000000004
86,3.8222,0.2224,0.3619
87,3.8004,0.2229,0.36200000000000004
88,3.8037,0.2248,0.3623
89,3.7902,0.2231,0.36200000000000004
90,3.79,0.2236,0.3623
91,3.8073,0.222,0.3621
92,3.7971,0.225,0.3623
93,3.7943,0.2236,0.3623
94,3.815,0.2235,0.3623
95,3.7996,0.2214,0.3621
96,3.7904,0.2232,0.36200000000000004
97,3.8165,0.2218,0.3619
98,3.8052,0.2228,0.36200000000000004
99,3.797,0.2228,0.36200000000000004
