,fkgl,bleu,sari
0,4.4104,0.2304,0.3624
1,4.4222,0.2313,0.3624
2,4.413,0.2293,0.3623
3,4.3968,0.2311,0.3626
4,4.4042,0.2317,0.3629
5,4.4132,0.2306,0.3626
6,4.4107,0.2304,0.3624
7,4.4095,0.2291,0.3622
8,4.4171,0.2295,0.3624
9,4.4002,0.2319,0.3627
10,4.4024,0.2305,0.3623
11,4.3981,0.2304,0.3627
12,4.4002,0.2311,0.3626
13,4.4178,0.2313,0.3626
14,4.4059,0.2303,0.3624
15,4.4331,0.2308,0.3626
16,4.395,0.2301,0.3625
17,4.4045,0.2308,0.3625
18,4.4203,0.2295,0.3624
19,4.3991,0.2307,0.3625
20,4.4092,0.2303,0.3626
21,4.4115,0.2311,0.3626
22,4.4142,0.2293,0.3623
23,4.4052,0.2303,0.3624
24,4.4238,0.23,0.3625
25,4.4108,0.2301,0.3624
26,4.4152,0.2309,0.3626
27,4.425,0.2305,0.3626
28,4.4111,0.2299,0.3625
29,4.4149,0.2315,0.3627
30,4.4073,0.2297,0.3623
31,4.4042,0.2299,0.3625
32,4.418,0.2308,0.3629
33,4.4097,0.2305,0.3625
34,4.4092,0.2307,0.3626
35,4.3816,0.2307,0.3626
36,4.4018,0.2307,0.3626
37,4.4063,0.2291,0.3622
38,4.4152,0.2302,0.3624
39,4.4048,0.2315,0.3626
40,4.4212,0.2299,0.3624
41,4.4072,0.2306,0.3624
42,4.4123,0.231,0.3625
43,4.4092,0.231,0.3626
44,4.3973,0.2308,0.3625
45,4.4095,0.2298,0.3623
46,4.424,0.2306,0.3626
47,4.4155,0.2305,0.3624
48,4.416,0.231,0.3625
49,4.3974,0.2322,0.3627
50,4.425,0.2297,0.3625
51,4.4096,0.2289,0.3624
52,4.3934,0.2302,0.3625
53,4.3855,0.231,0.3626
54,4.3975,0.2304,0.3623
55,4.4233,0.2301,0.3623
56,4.421,0.2309,0.3624
57,4.4112,0.2303,0.3626
58,4.4118,0.2297,0.3624
59,4.4002,0.2314,0.3626
60,4.4274,0.2316,0.3627
61,4.4084,0.2281,0.3621
62,4.4022,0.2311,0.3626
63,4.4153,0.231,0.3627
64,4.42,0.2307,0.3625
65,4.3996,0.2302,0.3623
66,4.4081,0.2303,0.3624
67,4.4273,0.2305,0.3623
68,4.4129,0.2312,0.3627
69,4.4056,0.231,0.3626
70,4.4156,0.2297,0.3626
71,4.424,0.2312,0.3626
72,4.4042,0.2315,0.3626
73,4.4043,0.2317,0.3625
74,4.4013,0.2314,0.3625
75,4.4227,0.2308,0.3626
76,4.4052,0.2299,0.3624
77,4.4174,0.2296,0.3624
78,4.4002,0.2319,0.363
79,4.4163,0.2319,0.3628
80,4.4199,0.2317,0.3625
81,4.4092,0.2298,0.3627
82,4.409,0.2319,0.3627
83,4.4061,0.2315,0.3626
84,4.4001,0.2329,0.363
85,4.4084,0.2301,0.3624
86,4.4083,0.2311,0.3626
87,4.4087,0.2317,0.3627
88,4.4112,0.2312,0.3625
89,4.4005,0.2314,0.3627
90,4.4,0.2302,0.3623
91,4.4064,0.23,0.3624
92,4.3886,0.2304,0.3625
93,4.42,0.2296,0.3623
94,4.429,0.22899999999999998,0.3622
95,4.4098,0.2306,0.3625
96,4.4012,0.2311,0.3626
97,4.4171,0.2309,0.3627
98,4.4036,0.231,0.3627
99,4.4247,0.23,0.3626
